paper_id,venue_id,venue_name,year,year_status,title,authors,track,session,paper_type,doi,acm_url,ieee_url,openreview_url,arxiv_url,dblp_url,official_url,proceedings_url,pdf_url,source_title,source_url,source_type,source_priority,verification_status,confidence,topic_primary,topic_secondary,topic_tags,topic_cluster_id,topic_cluster_label,topic_cluster_status,topic_notes,artifact_url,code_url,dataset_url,award_refs,representative_role,representative_score,representative_reason,include_in_report,missing_fields,notes
PPoPP-2016-P0011,PPoPP,PPoPP,2016,complete,Gunrock: A High-Performance Graph Processing Library on the GPU,Yangzihao Wang|Andrew Davidson|Yuechao Pan|Yuduo Wu|Andy Riffel|John D. Owens,Main Conference,GPUs and Scheduling,accepted_paper,10.1145/2851141.2851145,https://dl.acm.org/doi/10.1145/2851141.2851145,,,,https://dblp.org/db/conf/ppopp/ppopp2016.html,https://ppopp16.sigplan.org/program/program-PPoPP-2016,https://dl.acm.org/doi/proceedings/10.1145/2851141,,Official PPoPP 2016 program,https://dl.acm.org/doi/10.1145/2851141.2851145,proceedings,primary,verified,high,PPOPP-T05,irregular_graph_and_search_algorithms,irregular_graph|search,PPOPP-C05,Irregular graph and search algorithms,provisional,Title/session-level clustering using PPoPP-specific label set; abstract coverage uneven by year.,,,,PPoPP-2016-A01,canonical,5,GPU graph processing library; useful anchor for irregular GPU workload study.,yes,,Official program/OpenTOC row.
PPoPP-2016-P0012,PPoPP,PPoPP,2016,complete,GPU Multisplit,Saman Ashkiani|Andrew Davidson|Ulrich Meyer|John D. Owens,Main Conference,GPUs and Scheduling,accepted_paper,10.1145/2851141.2851169,https://dl.acm.org/doi/10.1145/2851141.2851169,,,,https://dblp.org/db/conf/ppopp/ppopp2016.html,https://ppopp16.sigplan.org/program/program-PPoPP-2016,https://dl.acm.org/doi/proceedings/10.1145/2851141,,Official PPoPP 2016 program,https://dl.acm.org/doi/10.1145/2851141.2851169,proceedings,primary,verified,high,PPOPP-T06,gpu_heterogeneous_execution_and_memory_management,gpu|heterogeneous,PPOPP-C06,GPU and heterogeneous execution,provisional,Title/session-level clustering using PPoPP-specific label set; abstract coverage uneven by year.,,,,,none,,,maybe,,Official program/OpenTOC row.
PPoPP-2016-P0013,PPoPP,PPoPP,2016,complete,Keep Calm and React with Foresight: Strategies for Low-Latency and Energy-Efficient Elastic Data Stream Processing,Tiziano De Matteis|Gabriele Mencagli,Main Conference,GPUs and Scheduling,accepted_paper,10.1145/2851141.2851148,https://dl.acm.org/doi/10.1145/2851141.2851148,,,,https://dblp.org/db/conf/ppopp/ppopp2016.html,https://ppopp16.sigplan.org/program/program-PPoPP-2016,https://dl.acm.org/doi/proceedings/10.1145/2851141,,Official PPoPP 2016 program,https://dl.acm.org/doi/10.1145/2851141.2851148,proceedings,primary,verified,high,PPOPP-T06,gpu_heterogeneous_execution_and_memory_management,gpu|heterogeneous,PPOPP-C06,GPU and heterogeneous execution,provisional,Title/session-level clustering using PPoPP-specific label set; abstract coverage uneven by year.,,,,,none,,,maybe,,Official program/OpenTOC row.
PPoPP-2016-P0014,PPoPP,PPoPP,2016,complete,Work Stealing for Interactive Services to Meet Target Latency,Jing Li|Kunal Agrawal|Sameh Elnikety|Yuxiong He|I-Ting Angelina Lee|Chenyang Lu|Kathryn S McKinley,Main Conference,GPUs and Scheduling,accepted_paper,10.1145/2851141.2851151,https://dl.acm.org/doi/10.1145/2851141.2851151,,,,https://dblp.org/db/conf/ppopp/ppopp2016.html,https://ppopp16.sigplan.org/program/program-PPoPP-2016,https://dl.acm.org/doi/proceedings/10.1145/2851141,,Official PPoPP 2016 program,https://dl.acm.org/doi/10.1145/2851141.2851151,proceedings,primary,verified,high,PPOPP-T06,gpu_heterogeneous_execution_and_memory_management,gpu|heterogeneous,PPOPP-C06,GPU and heterogeneous execution,provisional,Title/session-level clustering using PPoPP-specific label set; abstract coverage uneven by year.,,,,,none,,,maybe,,Official program/OpenTOC row.
PPoPP-2016-P0015,PPoPP,PPoPP,2016,complete,Adding Approximate Counters,Guy L. Steele Jr.|Jean-Baptiste Tristan,Main Conference,Shared-memory data structures,accepted_paper,10.1145/2851141.2851147,https://dl.acm.org/doi/10.1145/2851141.2851147,,,,https://dblp.org/db/conf/ppopp/ppopp2016.html,https://ppopp16.sigplan.org/program/program-PPoPP-2016,https://dl.acm.org/doi/proceedings/10.1145/2851141,,Official PPoPP 2016 program,https://dl.acm.org/doi/10.1145/2851141.2851147,proceedings,primary,verified,high,PPOPP-T01,scalable_synchronization_and_concurrent_data_structures,concurrency|synchronization,PPOPP-C01,Synchronization and concurrent data structures,provisional,Title/session-level clustering using PPoPP-specific label set; abstract coverage uneven by year.,,,,,none,,,maybe,,Official program/OpenTOC row.
PPoPP-2016-P0016,PPoPP,PPoPP,2016,complete,A Wait-Free Queue as Fast as Fetch-and-Add,Chaoran Yang|John Mellor-Crummey,Main Conference,Shared-memory data structures,accepted_paper,10.1145/2851141.2851168,https://dl.acm.org/doi/10.1145/2851141.2851168,,,,https://dblp.org/db/conf/ppopp/ppopp2016.html,https://ppopp16.sigplan.org/program/program-PPoPP-2016,https://dl.acm.org/doi/proceedings/10.1145/2851141,,Official PPoPP 2016 program,https://dl.acm.org/doi/10.1145/2851141.2851168,proceedings,primary,verified,high,PPOPP-T01,scalable_synchronization_and_concurrent_data_structures,concurrency|synchronization,PPOPP-C01,Synchronization and concurrent data structures,provisional,Title/session-level clustering using PPoPP-specific label set; abstract coverage uneven by year.,,,,,none,,,maybe,,Official program/OpenTOC row.
PPoPP-2016-P0017,PPoPP,PPoPP,2016,complete,Lease/Release: Architectural Support for Scaling Contended Data Structures,Syed Kamran Haider|William Hasenplaugh|Dan Alistarh,Main Conference,Shared-memory data structures,accepted_paper,10.1145/2851141.2851155,https://dl.acm.org/doi/10.1145/2851141.2851155,,,,https://dblp.org/db/conf/ppopp/ppopp2016.html,https://ppopp16.sigplan.org/program/program-PPoPP-2016,https://dl.acm.org/doi/proceedings/10.1145/2851141,,Official PPoPP 2016 program,https://dl.acm.org/doi/10.1145/2851141.2851155,proceedings,primary,verified,high,PPOPP-T01,scalable_synchronization_and_concurrent_data_structures,concurrency|synchronization,PPOPP-C01,Synchronization and concurrent data structures,provisional,Title/session-level clustering using PPoPP-specific label set; abstract coverage uneven by year.,,,,,none,,,maybe,,Official program/OpenTOC row.
PPoPP-2016-P0018,PPoPP,PPoPP,2016,complete,Optimistic Concurrency with OPTIK,Rachid Guerraoui|Vasileios Trigonakis,Main Conference,Optimistic concurrency,accepted_paper,10.1145/2851141.2851146,https://dl.acm.org/doi/10.1145/2851141.2851146,,,,https://dblp.org/db/conf/ppopp/ppopp2016.html,https://ppopp16.sigplan.org/program/program-PPoPP-2016,https://dl.acm.org/doi/proceedings/10.1145/2851141,,Official PPoPP 2016 program,https://dl.acm.org/doi/10.1145/2851141.2851146,proceedings,primary,verified,high,PPOPP-T99,uncertain_misc_parallel_algorithms,needs_review,PPOPP-C99,Uncertain/misc parallel algorithms,provisional,Title/session-level clustering using PPoPP-specific label set; abstract coverage uneven by year.,,,,,none,,,maybe,,Official program/OpenTOC row.
PPoPP-2016-P0019,PPoPP,PPoPP,2016,complete,Refined Transactional Lock Elision,Dave Dice|Alex Kogan|Yossi Lev,Main Conference,Optimistic concurrency,accepted_paper,10.1145/2851141.2851162,https://dl.acm.org/doi/10.1145/2851141.2851162,,,,https://dblp.org/db/conf/ppopp/ppopp2016.html,https://ppopp16.sigplan.org/program/program-PPoPP-2016,https://dl.acm.org/doi/proceedings/10.1145/2851141,,Official PPoPP 2016 program,https://dl.acm.org/doi/10.1145/2851141.2851162,proceedings,primary,verified,high,PPOPP-T01,scalable_synchronization_and_concurrent_data_structures,concurrency|synchronization,PPOPP-C01,Synchronization and concurrent data structures,provisional,Title/session-level clustering using PPoPP-specific label set; abstract coverage uneven by year.,,,,,none,,,maybe,,Official program/OpenTOC row.
PPoPP-2016-P0020,PPoPP,PPoPP,2016,complete,Drinking from Both Glasses: Combining Pessimistic and Optimistic Tracking of Cross-Thread Dependences,Man Cao|Minjia Zhang|Aritra Sengupta|Michael D. Bond,Main Conference,Optimistic concurrency,accepted_paper,10.1145/2851141.2851143,https://dl.acm.org/doi/10.1145/2851141.2851143,,,,https://dblp.org/db/conf/ppopp/ppopp2016.html,https://ppopp16.sigplan.org/program/program-PPoPP-2016,https://dl.acm.org/doi/proceedings/10.1145/2851141,,Official PPoPP 2016 program,https://dl.acm.org/doi/10.1145/2851141.2851143,proceedings,primary,verified,high,PPOPP-T99,uncertain_misc_parallel_algorithms,needs_review,PPOPP-C99,Uncertain/misc parallel algorithms,provisional,Title/session-level clustering using PPoPP-specific label set; abstract coverage uneven by year.,,,,,none,,,maybe,,Official program/OpenTOC row.
PPoPP-2016-P0021,PPoPP,PPoPP,2016,complete,Be My Guest - MCS Lock Now Welcomes Guests,Tianzheng Wang|Milind Chabbi|Hideaki Kimura,Main Conference,Locking,accepted_paper,10.1145/2851141.2851160,https://dl.acm.org/doi/10.1145/2851141.2851160,,,,https://dblp.org/db/conf/ppopp/ppopp2016.html,https://ppopp16.sigplan.org/program/program-PPoPP-2016,https://dl.acm.org/doi/proceedings/10.1145/2851141,,Official PPoPP 2016 program,https://dl.acm.org/doi/10.1145/2851141.2851160,proceedings,primary,verified,high,PPOPP-T01,scalable_synchronization_and_concurrent_data_structures,concurrency|synchronization,PPOPP-C01,Synchronization and concurrent data structures,provisional,Title/session-level clustering using PPoPP-specific label set; abstract coverage uneven by year.,,,,,none,,,maybe,,Official program/OpenTOC row.
PPoPP-2016-P0022,PPoPP,PPoPP,2016,complete,"Contention-Conscious, Locality-Preserving Locks",Milind Chabbi|John Mellor-Crummey,Main Conference,Locking,accepted_paper,10.1145/2851141.2851166,https://dl.acm.org/doi/10.1145/2851141.2851166,,,,https://dblp.org/db/conf/ppopp/ppopp2016.html,https://ppopp16.sigplan.org/program/program-PPoPP-2016,https://dl.acm.org/doi/proceedings/10.1145/2851141,,Official PPoPP 2016 program,https://dl.acm.org/doi/10.1145/2851141.2851166,proceedings,primary,verified,high,PPOPP-T01,scalable_synchronization_and_concurrent_data_structures,concurrency|synchronization,PPOPP-C01,Synchronization and concurrent data structures,provisional,Title/session-level clustering using PPoPP-specific label set; abstract coverage uneven by year.,,,,,none,,,maybe,,Official program/OpenTOC row.
PPoPP-2016-P0023,PPoPP,PPoPP,2016,complete,DomLock: A New Multi-Granularity Locking Technique for Hierarchies,Saurabh Kalikar|Rupesh Nasre,Main Conference,Locking,accepted_paper,10.1145/2851141.2851164,https://dl.acm.org/doi/10.1145/2851141.2851164,,,,https://dblp.org/db/conf/ppopp/ppopp2016.html,https://ppopp16.sigplan.org/program/program-PPoPP-2016,https://dl.acm.org/doi/proceedings/10.1145/2851141,,Official PPoPP 2016 program,https://dl.acm.org/doi/10.1145/2851141.2851164,proceedings,primary,verified,high,PPOPP-T01,scalable_synchronization_and_concurrent_data_structures,concurrency|synchronization,PPOPP-C01,Synchronization and concurrent data structures,provisional,Title/session-level clustering using PPoPP-specific label set; abstract coverage uneven by year.,,,,PPoPP-2016-A02,milestone,4,Award-recognized paper; include as milestone candidate.,yes,,Official program/OpenTOC row.
PPoPP-2016-P0024,PPoPP,PPoPP,2016,complete,Benchmarking Weak Memory Models,Carl Ritson|Scott Owens,Main Conference,Consistency models,accepted_paper,10.1145/2851141.2851150,https://dl.acm.org/doi/10.1145/2851141.2851150,,,,https://dblp.org/db/conf/ppopp/ppopp2016.html,https://ppopp16.sigplan.org/program/program-PPoPP-2016,https://dl.acm.org/doi/proceedings/10.1145/2851141,,Official PPoPP 2016 program,https://dl.acm.org/doi/10.1145/2851141.2851150,proceedings,primary,verified,high,PPOPP-T01,scalable_synchronization_and_concurrent_data_structures,concurrency|synchronization,PPOPP-C01,Synchronization and concurrent data structures,provisional,Title/session-level clustering using PPoPP-specific label set; abstract coverage uneven by year.,,,,,none,,,maybe,,Official program/OpenTOC row.
PPoPP-2016-P0025,PPoPP,PPoPP,2016,complete,The Virtues of Conflict: Analysing Modern Concurrency,Ganesh Narayanswamy|Saurabh Joshi|Daniel Kroening,Main Conference,Consistency models,accepted_paper,10.1145/2851141.2851165,https://dl.acm.org/doi/10.1145/2851141.2851165,,,,https://dblp.org/db/conf/ppopp/ppopp2016.html,https://ppopp16.sigplan.org/program/program-PPoPP-2016,https://dl.acm.org/doi/proceedings/10.1145/2851141,,Official PPoPP 2016 program,https://dl.acm.org/doi/10.1145/2851141.2851165,proceedings,primary,verified,high,PPOPP-T01,scalable_synchronization_and_concurrent_data_structures,concurrency|synchronization,PPOPP-C01,Synchronization and concurrent data structures,provisional,Title/session-level clustering using PPoPP-specific label set; abstract coverage uneven by year.,,,,,none,,,maybe,,Official program/OpenTOC row.
PPoPP-2016-P0026,PPoPP,PPoPP,2016,complete,Causal Consistency: Beyond Memory,Matthieu Perrin|Achour Mostefaoui|Claude Jard,Main Conference,Consistency models,accepted_paper,10.1145/2851141.2851170,https://dl.acm.org/doi/10.1145/2851141.2851170,,,,https://dblp.org/db/conf/ppopp/ppopp2016.html,https://ppopp16.sigplan.org/program/program-PPoPP-2016,https://dl.acm.org/doi/proceedings/10.1145/2851141,,Official PPoPP 2016 program,https://dl.acm.org/doi/10.1145/2851141.2851170,proceedings,primary,verified,high,PPOPP-T01,scalable_synchronization_and_concurrent_data_structures,concurrency|synchronization,PPOPP-C01,Synchronization and concurrent data structures,provisional,Title/session-level clustering using PPoPP-specific label set; abstract coverage uneven by year.,,,,,none,,,maybe,,Official program/OpenTOC row.
PPoPP-2016-P0027,PPoPP,PPoPP,2016,complete,ESTIMA: Extrapolating ScalabiliTy of In-Memory Applications,Georgios Chatzopoulos|Aleksandar Dragojević|Rachid Guerraoui,Main Conference,Performance analysis and debugging,accepted_paper,10.1145/2851141.2851159,https://dl.acm.org/doi/10.1145/2851141.2851159,,,,https://dblp.org/db/conf/ppopp/ppopp2016.html,https://ppopp16.sigplan.org/program/program-PPoPP-2016,https://dl.acm.org/doi/proceedings/10.1145/2851141,,Official PPoPP 2016 program,https://dl.acm.org/doi/10.1145/2851141.2851159,proceedings,primary,verified,high,PPOPP-T04,parallel_compilers_languages_and_programming_models,compiler|programming_model,PPOPP-C04,"Parallel compilers, languages, and programming models",provisional,Title/session-level clustering using PPoPP-specific label set; abstract coverage uneven by year.,,,,,none,,,maybe,,Official program/OpenTOC row.
PPoPP-2016-P0028,PPoPP,PPoPP,2016,complete,Grain Graphs: OpenMP Performance Analysis Made Easy,Ananya Muddukrishna|Peter A. Jonsson|Artur Podobas|Mats Brorsson,Main Conference,Performance analysis and debugging,accepted_paper,10.1145/2851141.2851156,https://dl.acm.org/doi/10.1145/2851141.2851156,,,,https://dblp.org/db/conf/ppopp/ppopp2016.html,https://ppopp16.sigplan.org/program/program-PPoPP-2016,https://dl.acm.org/doi/proceedings/10.1145/2851141,,Official PPoPP 2016 program,https://dl.acm.org/doi/10.1145/2851141.2851156,proceedings,primary,verified,high,PPOPP-T05,irregular_graph_and_search_algorithms,irregular_graph|search,PPOPP-C05,Irregular graph and search algorithms,provisional,Title/session-level clustering using PPoPP-specific label set; abstract coverage uneven by year.,,,,,none,,,maybe,,Official program/OpenTOC row.
PPoPP-2016-P0029,PPoPP,PPoPP,2016,complete,Production-guided Concurrency Debugging,Nuno Machado|Brandon Lucia|Luís Rodrigues,Main Conference,Performance analysis and debugging,accepted_paper,10.1145/2851141.2851149,https://dl.acm.org/doi/10.1145/2851141.2851149,,,,https://dblp.org/db/conf/ppopp/ppopp2016.html,https://ppopp16.sigplan.org/program/program-PPoPP-2016,https://dl.acm.org/doi/proceedings/10.1145/2851141,,Official PPoPP 2016 program,https://dl.acm.org/doi/10.1145/2851141.2851149,proceedings,primary,verified,high,PPOPP-T04,parallel_compilers_languages_and_programming_models,compiler|programming_model,PPOPP-C04,"Parallel compilers, languages, and programming models",provisional,Title/session-level clustering using PPoPP-specific label set; abstract coverage uneven by year.,,,,,none,,,maybe,,Official program/OpenTOC row.
PPoPP-2017-P0001,PPoPP,PPoPP,2017,complete,EffiSha: A Software Framework for Enabling Effficient Preemptive Scheduling of GPU,Guoyang Chen|Yue Zhao|Xipeng Shen|Huiyang Zhou,Main Conference,Session 1: GPU I,accepted_paper,10.1145/3018743.3018748,https://dl.acm.org/doi/10.1145/3018743.3018748,,,,https://dblp.org/db/conf/ppopp/ppopp2017.html,https://sigplan.org/OpenTOC/ppopp17.html,https://dl.acm.org/doi/proceedings/10.1145/3018743,,SIGPLAN OpenTOC PPoPP 2017,https://dl.acm.org/doi/10.1145/3018743.3018748,proceedings,primary,verified,high,PPOPP-T06,gpu_heterogeneous_execution_and_memory_management,gpu|heterogeneous,PPOPP-C06,GPU and heterogeneous execution,provisional,Title/session-level clustering using PPoPP-specific label set; abstract coverage uneven by year.,,,,,none,,,maybe,,Official program/OpenTOC row; DOI missing in source. DOI backfilled from DBLP exact-title metadata on 2026-06-27; source=https://dblp.org/db/conf/ppopp/ppopp2017.html.
PPoPP-2017-P0002,PPoPP,PPoPP,2017,complete,Layout Lock: A Scalable Locking Paradigm for Concurrent Data Layout Modifications,Nachshon Cohen|Arie Tal|Erez Petrank,Main Conference,Session 1: GPU I,accepted_paper,10.1145/3018743.3018753,https://dl.acm.org/doi/10.1145/3018743.3018753,,,,https://dblp.org/db/conf/ppopp/ppopp2017.html,https://sigplan.org/OpenTOC/ppopp17.html,https://dl.acm.org/doi/proceedings/10.1145/3018743,,SIGPLAN OpenTOC PPoPP 2017,https://dl.acm.org/doi/10.1145/3018743.3018753,proceedings,primary,verified,high,PPOPP-T01,scalable_synchronization_and_concurrent_data_structures,concurrency|synchronization,PPOPP-C01,Synchronization and concurrent data structures,provisional,Title/session-level clustering using PPoPP-specific label set; abstract coverage uneven by year.,,,,,none,,,maybe,,Official program/OpenTOC row; DOI missing in source. DOI backfilled from DBLP exact-title metadata on 2026-06-27; source=https://dblp.org/db/conf/ppopp/ppopp2017.html.
PPoPP-2017-P0003,PPoPP,PPoPP,2017,complete,Understanding the GPU Microarchitecture to Achieve Bare-Metal Performance Tuning,Xiuxia Zhang|Guangming Tan|Shuangbai Xue|Jiajia Li|Keren Zhou|Mingyu Chen,Main Conference,Session 1: GPU I,accepted_paper,10.1145/3018743.3018755,https://dl.acm.org/doi/10.1145/3018743.3018755,,,,https://dblp.org/db/conf/ppopp/ppopp2017.html,https://sigplan.org/OpenTOC/ppopp17.html,https://dl.acm.org/doi/proceedings/10.1145/3018743,,SIGPLAN OpenTOC PPoPP 2017,https://dl.acm.org/doi/10.1145/3018743.3018755,proceedings,primary,verified,high,PPOPP-T06,gpu_heterogeneous_execution_and_memory_management,gpu|heterogeneous,PPOPP-C06,GPU and heterogeneous execution,provisional,Title/session-level clustering using PPoPP-specific label set; abstract coverage uneven by year.,,,,,none,,,maybe,,Official program/OpenTOC row; DOI missing in source. DOI backfilled from DBLP exact-title metadata on 2026-06-27; source=https://dblp.org/db/conf/ppopp/ppopp2017.html.
