paper_id,venue_id,venue_name,year,year_status,title,authors,track,session,paper_type,doi,acm_url,ieee_url,openreview_url,arxiv_url,dblp_url,official_url,proceedings_url,pdf_url,source_title,source_url,source_type,source_priority,verification_status,confidence,topic_primary,topic_secondary,topic_tags,topic_cluster_id,topic_cluster_label,topic_cluster_status,topic_notes,artifact_url,code_url,dataset_url,award_refs,representative_role,representative_score,representative_reason,include_in_report,missing_fields,notes
A-SSCC-2016-P0011,A-SSCC,A-SSCC,2016,complete,An inductive-coupling bus with collision detection scheme using magnetic field variation for 3-D network-on-chips,Junichiro Kadomoto|Tomoki Miyata|Hideharu Amano|Tadahiro Kuroda,,,accepted_paper,10.1109/asscc.2016.7844130,,https://ieeexplore.ieee.org/document/7844130/,,,,,https://www.proceedings.com/33408.html,,Crossref A-SSCC DOI metadata + Researchr A-SSCC 2016 proceedings TOC,https://doi.org/10.1109/asscc.2016.7844130,publisher_index,primary,verified,high,T12,general solid-state circuit,solid_state_circuit,ASSCC-T10,Other / needs_review,provisional,No project-specific accelerator topic found from title/session; title-level provisional assignment.,,,,,none,,,no,,Parsed from Researchr/DBLP-derived TOC; DOI missing in TOC. DOI backfilled by parent agent on 2026-06-27 using strict Crossref title/container/year match; original source retained in proceedings_url/official_url where present.
A-SSCC-2016-P0012,A-SSCC,A-SSCC,2016,complete,2 sensor readout circuit with chopped VCO-based CTDSM in 40-nm CMOS,Chih-Chan Tu|Yu-Kai Wang|Tsung-Hsien Lin,,,accepted_paper,,,,,,,,https://www.proceedings.com/33408.html,,Researchr A-SSCC 2016 proceedings TOC,https://researchr.org/publication/TuWL16,bib_index,secondary,needs_review,medium,T10/T12,rf_mmwave_wireless_wireline,rf|mmwave|thz|wireless|wireline|pll|vco|transceiver,ASSCC-T05,RF/mmWave/THz/wireless/wireline circuits,provisional,Title/session-level provisional cluster from A-SSCC metadata; no batch abstract/keyword/full-text clustering.,,,,,none,,,no,doi,Parsed from Researchr/DBLP-derived TOC; DOI missing in TOC.
A-SSCC-2016-P0013,A-SSCC,A-SSCC,2016,complete,56-Level programmable voltage detector in steps of 50mV for battery management,Teruki Someya|Kenichi Matsunaga|Hiroki Morimura|Takayasu Sakurai|Makoto Takamiya,,,accepted_paper,10.1109/asscc.2016.7844132,,https://ieeexplore.ieee.org/document/7844132/,,,,,https://www.proceedings.com/33408.html,,Crossref A-SSCC DOI metadata + Researchr A-SSCC 2016 proceedings TOC,https://doi.org/10.1109/asscc.2016.7844132,publisher_index,primary,verified,high,T12,general solid-state circuit,solid_state_circuit,ASSCC-T10,Other / needs_review,provisional,No project-specific accelerator topic found from title/session; title-level provisional assignment.,,,,,none,,,no,,Parsed from Researchr/DBLP-derived TOC; DOI missing in TOC. DOI backfilled by parent agent on 2026-06-27 using strict Crossref title/container/year match; original source retained in proceedings_url/official_url where present.
A-SSCC-2016-P0014,A-SSCC,A-SSCC,2016,complete,93% Efficiency and 0.99 power factor in pseudo-linear LED driver,Shao-Wei Chiu|Chun-Chieh Kuo|Kai-Cheng Chuang|Wen-Hau Yang|Ke-Horng Chen|Chin-Long Wey|Ying-Hsi Lin|Jian-Ru Lin|Lsung-Yen Lsai|Jui-Lung Chen,,,accepted_paper,10.1109/asscc.2016.7844133,,https://ieeexplore.ieee.org/document/7844133/,,,,,https://www.proceedings.com/33408.html,,Crossref A-SSCC DOI metadata + Researchr A-SSCC 2016 proceedings TOC,https://doi.org/10.1109/asscc.2016.7844133,publisher_index,primary,verified,high,T12,general solid-state circuit,solid_state_circuit,ASSCC-T10,Other / needs_review,provisional,No project-specific accelerator topic found from title/session; title-level provisional assignment.,,,,,none,,,no,,Parsed from Researchr/DBLP-derived TOC; DOI missing in TOC. DOI backfilled by parent agent on 2026-06-27 using strict Crossref title/container/year match; original source retained in proceedings_url/official_url where present.
A-SSCC-2016-P0015,A-SSCC,A-SSCC,2016,complete,A high DR multi-channel stage-shared hybrid front-end for integrated power electronics controller,Yuan Ren|Sai-Weng Sin|Chi-Seng Lam|Man-Chung Wong|Seng-Pan U|Rui Paulo Martins,,,accepted_paper,,,,,,,,https://www.proceedings.com/33408.html,,Researchr A-SSCC 2016 proceedings TOC,https://researchr.org/publication/RenSLWUM16,bib_index,secondary,needs_review,medium,T12,general solid-state circuit,solid_state_circuit,ASSCC-T10,Other / needs_review,provisional,No project-specific accelerator topic found from title/session; title-level provisional assignment.,,,,,none,,,no,doi,Parsed from Researchr/DBLP-derived TOC; DOI missing in TOC.
A-SSCC-2016-P0016,A-SSCC,A-SSCC,2016,complete,An OTA-C signal processing FPAA with 305 MHz GBW and integrated frequency-independent filter tuning,Daniel DeDorigo|Yiannos Manoli,,,accepted_paper,10.1109/asscc.2016.7844135,,https://ieeexplore.ieee.org/document/7844135/,,,,,https://www.proceedings.com/33408.html,,Crossref A-SSCC DOI metadata + Researchr A-SSCC 2016 proceedings TOC,https://doi.org/10.1109/asscc.2016.7844135,publisher_index,primary,verified,high,T12,general solid-state circuit,solid_state_circuit,ASSCC-T10,Other / needs_review,provisional,No project-specific accelerator topic found from title/session; title-level provisional assignment.,,,,,none,,,no,,Parsed from Researchr/DBLP-derived TOC; DOI missing in TOC. DOI backfilled by parent agent on 2026-06-27 using strict Crossref title/container/year match; original source retained in proceedings_url/official_url where present.
A-SSCC-2016-P0017,A-SSCC,A-SSCC,2016,complete,A 9-bit 500-MS/s 6.0-mW dynamic pipelined ADC using time-domain linearized dynamic amplifiers,Lilan Yu|Masaya Miyahara|Akira Matsuzawa,,,accepted_paper,10.1109/asscc.2016.7844136,,https://ieeexplore.ieee.org/document/7844136/,,,,,https://www.proceedings.com/33408.html,,Crossref A-SSCC DOI metadata + Researchr A-SSCC 2016 proceedings TOC,https://doi.org/10.1109/asscc.2016.7844136,publisher_index,primary,verified,high,T11/T12,adc_dac_mixed_signal,adc|dac|sar|delta_sigma|readout|amplifier|mixed_signal,ASSCC-T06,Data converters and mixed-signal interfaces,provisional,Title/session-level provisional cluster from A-SSCC metadata; no batch abstract/keyword/full-text clustering.,,,,,none,,,no,,Parsed from Researchr/DBLP-derived TOC; DOI missing in TOC. DOI backfilled by parent agent on 2026-06-27 using strict Crossref title/container/year match; original source retained in proceedings_url/official_url where present.
A-SSCC-2016-P0018,A-SSCC,A-SSCC,2016,complete,An 8-bit 1.25GS/s CMOS IF-sampling ADC with background calibration for dynamic distortion,Si Chen|Boris Murmann,,,accepted_paper,10.1109/asscc.2016.7844137,,https://ieeexplore.ieee.org/document/7844137/,,,,,https://www.proceedings.com/33408.html,,Crossref A-SSCC DOI metadata + Researchr A-SSCC 2016 proceedings TOC,https://doi.org/10.1109/asscc.2016.7844137,publisher_index,primary,verified,high,T11/T12,adc_dac_mixed_signal,adc|dac|sar|delta_sigma|readout|amplifier|mixed_signal,ASSCC-T06,Data converters and mixed-signal interfaces,provisional,Title/session-level provisional cluster from A-SSCC metadata; no batch abstract/keyword/full-text clustering.,,,,,none,,,no,,Parsed from Researchr/DBLP-derived TOC; DOI missing in TOC. DOI backfilled by parent agent on 2026-06-27 using strict Crossref title/container/year match; original source retained in proceedings_url/official_url where present.
A-SSCC-2016-P0019,A-SSCC,A-SSCC,2016,complete,A 10-b 800MS/s time-interleaved SAR ADC with fast timing-skew calibration,Jeonggoo Song|Kareem Ragab|Xiyuan Tang|Nan Sun,,,accepted_paper,10.1109/asscc.2016.7844138,,https://ieeexplore.ieee.org/document/7844138/,,,,,https://www.proceedings.com/33408.html,,Crossref A-SSCC DOI metadata + Researchr A-SSCC 2016 proceedings TOC,https://doi.org/10.1109/asscc.2016.7844138,publisher_index,primary,verified,high,T11/T12,adc_dac_mixed_signal,adc|dac|sar|delta_sigma|readout|amplifier|mixed_signal,ASSCC-T06,Data converters and mixed-signal interfaces,provisional,Title/session-level provisional cluster from A-SSCC metadata; no batch abstract/keyword/full-text clustering.,,,,,none,,,no,,Parsed from Researchr/DBLP-derived TOC; DOI missing in TOC. DOI backfilled by parent agent on 2026-06-27 using strict Crossref title/container/year match; original source retained in proceedings_url/official_url where present.
A-SSCC-2016-P0020,A-SSCC,A-SSCC,2016,complete,A 10-bit 1GS/s 4-way TI SAR ADC with tap-interpolated FIR filter based time skew calibration,Lei Qiu|Kai Tang|Yan Zhu|Liter Siek|Yuanjin Zheng|Seng-Pan U,,,accepted_paper,10.1109/asscc.2016.7844139,,https://ieeexplore.ieee.org/document/7844139/,,,,,https://www.proceedings.com/33408.html,,Crossref A-SSCC DOI metadata + Researchr A-SSCC 2016 proceedings TOC,https://doi.org/10.1109/asscc.2016.7844139,publisher_index,primary,verified,high,T11/T12,adc_dac_mixed_signal,adc|dac|sar|delta_sigma|readout|amplifier|mixed_signal,ASSCC-T06,Data converters and mixed-signal interfaces,provisional,Title/session-level provisional cluster from A-SSCC metadata; no batch abstract/keyword/full-text clustering.,,,,,none,,,no,,Parsed from Researchr/DBLP-derived TOC; DOI missing in TOC. DOI backfilled by parent agent on 2026-06-27 using strict Crossref title/container/year match; original source retained in proceedings_url/official_url where present.
A-SSCC-2016-P0021,A-SSCC,A-SSCC,2016,complete,A 0.9V 15fJ/conversion-step 8-bit 1.5GS/s two-step SAR ADC,Yao-Sheng Hu|Po-Chao Huang|Mi-Ti Yang|Shih-Wei Wu|Hsin-Shu Chen,,,accepted_paper,,,,,,,,https://www.proceedings.com/33408.html,,Researchr A-SSCC 2016 proceedings TOC,https://researchr.org/publication/HuHYWC16,bib_index,secondary,needs_review,medium,T11/T12,adc_dac_mixed_signal,adc|dac|sar|delta_sigma|readout|amplifier|mixed_signal,ASSCC-T06,Data converters and mixed-signal interfaces,provisional,Title/session-level provisional cluster from A-SSCC metadata; no batch abstract/keyword/full-text clustering.,,,,,none,,,no,doi,Parsed from Researchr/DBLP-derived TOC; DOI missing in TOC.
A-SSCC-2016-P0022,A-SSCC,A-SSCC,2016,complete,An improved 40 Gb/s CDR with jitter-suppression filters and phase-compensating interpolators,Xuqiang Zheng|Chun Zhang|Shuai Yuan|Feng Zhao|Shigang Yue|Ziqiang Wang|Fule Li|Zhihua Wang,,,accepted_paper,,,,,,,,https://www.proceedings.com/33408.html,,Researchr A-SSCC 2016 proceedings TOC,https://researchr.org/publication/ZhengZYZYWLW16,bib_index,secondary,needs_review,medium,T10/T12,rf_mmwave_wireless_wireline,rf|mmwave|thz|wireless|wireline|pll|vco|transceiver,ASSCC-T05,RF/mmWave/THz/wireless/wireline circuits,provisional,Title/session-level provisional cluster from A-SSCC metadata; no batch abstract/keyword/full-text clustering.,,,,,none,,,no,doi,Parsed from Researchr/DBLP-derived TOC; DOI missing in TOC.
A-SSCC-2016-P0023,A-SSCC,A-SSCC,2016,complete,Fractional-N DPLL based low power clocking architecture for 1-14 Gb/s multi-standard transmitter,Masum Hossain|Amlan Nag|Waleed El-Halwagy|A. K. M. Delwar Hossain|Aurangozeb,,,accepted_paper,10.1109/asscc.2016.7844142,,https://ieeexplore.ieee.org/document/7844142/,,,,,https://www.proceedings.com/33408.html,,Crossref A-SSCC DOI metadata + Researchr A-SSCC 2016 proceedings TOC,https://doi.org/10.1109/asscc.2016.7844142,publisher_index,primary,verified,high,T10/T12,rf_mmwave_wireless_wireline,rf|mmwave|thz|wireless|wireline|pll|vco|transceiver,ASSCC-T05,RF/mmWave/THz/wireless/wireline circuits,provisional,Title/session-level provisional cluster from A-SSCC metadata; no batch abstract/keyword/full-text clustering.,,,,,none,,,no,,Parsed from Researchr/DBLP-derived TOC; DOI missing in TOC. DOI backfilled by parent agent on 2026-06-27 using strict Crossref title/container/year match; original source retained in proceedings_url/official_url where present.
A-SSCC-2016-P0024,A-SSCC,A-SSCC,2016,complete,A 4-GHz ΔΣ fractional-N frequency synthesizer with 2-dimensional quantization noise pushing and fractional spur elimination techniques,Chun-Yu Lin|Tsung-Hsien Lin,,,accepted_paper,10.1109/asscc.2016.7844143,,https://ieeexplore.ieee.org/document/7844143/,,,,,https://www.proceedings.com/33408.html,,Crossref A-SSCC DOI metadata + Researchr A-SSCC 2016 proceedings TOC,https://doi.org/10.1109/asscc.2016.7844143,publisher_index,primary,verified,high,T10/T12,rf_mmwave_wireless_wireline,rf|mmwave|thz|wireless|wireline|pll|vco|transceiver,ASSCC-T05,RF/mmWave/THz/wireless/wireline circuits,provisional,Title/session-level provisional cluster from A-SSCC metadata; no batch abstract/keyword/full-text clustering.,,,,,none,,,no,,Parsed from Researchr/DBLP-derived TOC; DOI missing in TOC. DOI backfilled by parent agent on 2026-06-27 using strict Crossref title/container/year match; original source retained in proceedings_url/official_url where present.
A-SSCC-2016-P0025,A-SSCC,A-SSCC,2016,complete,A 14.4Gb/s/pin 230fJ/b/pin/mm multi-level RF-interconnect for global network-on-chip communication,Majid Jalalifar|Gyung-Su Byun,,,accepted_paper,10.1109/asscc.2016.7844144,,https://ieeexplore.ieee.org/document/7844144/,,,,,https://www.proceedings.com/33408.html,,Crossref A-SSCC DOI metadata + Researchr A-SSCC 2016 proceedings TOC,https://doi.org/10.1109/asscc.2016.7844144,publisher_index,primary,verified,high,T10/T12,rf_mmwave_wireless_wireline,rf|mmwave|thz|wireless|wireline|pll|vco|transceiver,ASSCC-T05,RF/mmWave/THz/wireless/wireline circuits,provisional,Title/session-level provisional cluster from A-SSCC metadata; no batch abstract/keyword/full-text clustering.,,,,,none,,,no,,Parsed from Researchr/DBLP-derived TOC; DOI missing in TOC. DOI backfilled by parent agent on 2026-06-27 using strict Crossref title/container/year match; original source retained in proceedings_url/official_url where present.
A-SSCC-2016-P0026,A-SSCC,A-SSCC,2016,complete,A digital MDLL using switched biasing technique to reduce low-frequency phase noise,Chi-Huan Chiang|Chang-Cheng Huang|Ting-Kuei Kuan|Shen-Iuan Liu,,,accepted_paper,10.1109/asscc.2016.7844145,,https://ieeexplore.ieee.org/document/7844145/,,,,,https://www.proceedings.com/33408.html,,Crossref A-SSCC DOI metadata + Researchr A-SSCC 2016 proceedings TOC,https://doi.org/10.1109/asscc.2016.7844145,publisher_index,primary,verified,high,T12,general solid-state circuit,solid_state_circuit,ASSCC-T10,Other / needs_review,provisional,No project-specific accelerator topic found from title/session; title-level provisional assignment.,,,,,none,,,no,,Parsed from Researchr/DBLP-derived TOC; DOI missing in TOC. DOI backfilled by parent agent on 2026-06-27 using strict Crossref title/container/year match; original source retained in proceedings_url/official_url where present.
A-SSCC-2016-P0027,A-SSCC,A-SSCC,2016,complete,A 79GHz 2×2 MIMO PMCW radar SoC in 28nm CMOS,Davide Guermandi|Qixian Shi|Andy Dewilde|Veerle Derudder|Ubaid Ahmad|Annachiara Spagnolo|André Bourdoux|Piet Wambacq|Wim Van Thillo,,,accepted_paper,10.1109/asscc.2016.7844146,,https://ieeexplore.ieee.org/document/7844146/,,,,,https://www.proceedings.com/33408.html,,Crossref A-SSCC DOI metadata + Researchr A-SSCC 2016 proceedings TOC,https://doi.org/10.1109/asscc.2016.7844146,publisher_index,primary,verified,high,T06/T10/T12,soc_chiplet_io_system,soc|chiplet|die_to_die|hbm|io|processor|memory_interface,ASSCC-T09,"SoC, chiplet, I/O, and system integration",provisional,Title/session-level provisional cluster from A-SSCC metadata; no batch abstract/keyword/full-text clustering.,,,,,none,,,no,,Parsed from Researchr/DBLP-derived TOC; DOI missing in TOC. DOI backfilled by parent agent on 2026-06-27 using strict Crossref title/container/year match; original source retained in proceedings_url/official_url where present.
A-SSCC-2016-P0028,A-SSCC,A-SSCC,2016,complete,An LO-buffer-less 60-GHz CMOS transmitter with oscillator pulling mitigation,Rui Wu|Jian Pang|Yuuki Seo|Kento Kimura|Seitaro Kawai|Shinji Sato|Satoshi Kondo|Tomohiro Ueno|Nurul Fajri|Yasuaki Takeuchi|Tatsuya Yamaguchi|Ahmed Musa|Masaya Miyahara|Kenichi Okada|Akira Matsuzawa,,,accepted_paper,10.1109/asscc.2016.7844147,,https://ieeexplore.ieee.org/document/7844147/,,,,,https://www.proceedings.com/33408.html,,Crossref A-SSCC DOI metadata + Researchr A-SSCC 2016 proceedings TOC,https://doi.org/10.1109/asscc.2016.7844147,publisher_index,primary,verified,high,T10/T12,rf_mmwave_wireless_wireline,rf|mmwave|thz|wireless|wireline|pll|vco|transceiver,ASSCC-T05,RF/mmWave/THz/wireless/wireline circuits,provisional,Title/session-level provisional cluster from A-SSCC metadata; no batch abstract/keyword/full-text clustering.,,,,,none,,,no,,Parsed from Researchr/DBLP-derived TOC; DOI missing in TOC. DOI backfilled by parent agent on 2026-06-27 using strict Crossref title/container/year match; original source retained in proceedings_url/official_url where present.
A-SSCC-2016-P0029,A-SSCC,A-SSCC,2016,complete,Low power FSK transceiver using ADPLL with direct modulation and integrated SPDT for BLE application,Dong Soo Lee|SeongJin Oh|Sungjin Kim|Cheolho Lee|ChangHun Song|Jungyeon Kim|WooSeob Kim|Hongjin Kim|Sang-Sun Yoo|Sukkyun Hong|Jeong-Woo Lee|YoungGun Pu|Kang-Yoon Lee,,,accepted_paper,10.1109/asscc.2016.7844148,,https://ieeexplore.ieee.org/document/7844148/,,,,,https://www.proceedings.com/33408.html,,Crossref A-SSCC DOI metadata + Researchr A-SSCC 2016 proceedings TOC,https://doi.org/10.1109/asscc.2016.7844148,publisher_index,primary,verified,high,T10/T12,rf_mmwave_wireless_wireline,rf|mmwave|thz|wireless|wireline|pll|vco|transceiver,ASSCC-T05,RF/mmWave/THz/wireless/wireline circuits,provisional,Title/session-level provisional cluster from A-SSCC metadata; no batch abstract/keyword/full-text clustering.,,,,,none,,,no,,Parsed from Researchr/DBLP-derived TOC; DOI missing in TOC. DOI backfilled by parent agent on 2026-06-27 using strict Crossref title/container/year match; original source retained in proceedings_url/official_url where present.
