paper_id,venue_id,venue_name,year,year_status,title,authors,track,session,paper_type,doi,acm_url,ieee_url,openreview_url,arxiv_url,dblp_url,official_url,proceedings_url,pdf_url,source_title,source_url,source_type,source_priority,verification_status,confidence,topic_primary,topic_secondary,topic_tags,topic_cluster_id,topic_cluster_label,topic_cluster_status,topic_notes,artifact_url,code_url,dataset_url,award_refs,representative_role,representative_score,representative_reason,include_in_report,missing_fields,notes
ICCD-2016-P0011,ICCD,ICCD,2016,complete,Using Provenance to boost the Metadata Prefetching in distributed storage systems,Guojin Wu|Yuhui Deng|Xiao Qin,Proceedings,,accepted_paper,10.1109/iccd.2016.7753264,,https://doi.org/10.1109/iccd.2016.7753264,,,https://dblp.uni-trier.de/db/conf/iccd/iccd2016.html,,https://doi.org/10.1109/iccd.2016.7753264,,Crossref DOI metadata for ICCD 2016,https://doi.org/10.1109/iccd.2016.7753264,paper,primary,verified,high,T01/T10,memory_pim_storage_data_movement,storage,ICCD-C01,"Memory systems, PIM, storage, and data movement",provisional,keyword/title-level provisional cluster.,,,,,none,,,maybe,,container=2016 IEEE 34th International Conference on Computer Design (ICCD); pages=80-87
ICCD-2016-P0012,ICCD,ICCD,2016,complete,Isolation-based decorrelation of stochastic circuits,Pai-Shun Ting|John P. Hayes,Proceedings,,accepted_paper,10.1109/iccd.2016.7753265,,https://doi.org/10.1109/iccd.2016.7753265,,,https://dblp.uni-trier.de/db/conf/iccd/iccd2016.html,,https://doi.org/10.1109/iccd.2016.7753265,,Crossref DOI metadata for ICCD 2016,https://doi.org/10.1109/iccd.2016.7753265,paper,primary,verified,high,T05/T10/T12,quantum_approx_neuromorphic_emerging,stochastic,ICCD-C06,"Quantum, approximate, neuromorphic, and emerging hardware",provisional,keyword/title-level provisional cluster.,,,,,none,,,maybe,,container=2016 IEEE 34th International Conference on Computer Design (ICCD); pages=88-95
ICCD-2016-P0013,ICCD,ICCD,2016,complete,Novel approximate synthesis flow for energy-efficient FIR filter,Yesung Kang|Jaewoo Kim|Seokhyeong Kang,Proceedings,,accepted_paper,10.1109/iccd.2016.7753266,,https://doi.org/10.1109/iccd.2016.7753266,,,https://dblp.uni-trier.de/db/conf/iccd/iccd2016.html,,https://doi.org/10.1109/iccd.2016.7753266,,Crossref DOI metadata for ICCD 2016,https://doi.org/10.1109/iccd.2016.7753266,paper,primary,verified,high,T05/T10/T12,quantum_approx_neuromorphic_emerging,approximate,ICCD-C06,"Quantum, approximate, neuromorphic, and emerging hardware",provisional,keyword/title-level provisional cluster.,,,,,none,,,maybe,,container=2016 IEEE 34th International Conference on Computer Design (ICCD); pages=96-102
ICCD-2016-P0014,ICCD,ICCD,2016,complete,Synthesis design strategies for energy-efficient microprocessors,Ching Zhou|Yu-Shiang Lin|Pong-Fei Lu|Bruce M. Fleischer|David J. Frank|Leland Chang,Proceedings,,accepted_paper,10.1109/iccd.2016.7753267,,https://doi.org/10.1109/iccd.2016.7753267,,,https://dblp.uni-trier.de/db/conf/iccd/iccd2016.html,,https://doi.org/10.1109/iccd.2016.7753267,,Crossref DOI metadata for ICCD 2016,https://doi.org/10.1109/iccd.2016.7753267,paper,primary,verified,high,T07/T12,eda_synthesis_timing_physical_design,synthesis,ICCD-C07,"EDA, synthesis, timing, and physical design",provisional,keyword/title-level provisional cluster.,,,,,none,,,maybe,,container=2016 IEEE 34th International Conference on Computer Design (ICCD); pages=103-108
ICCD-2016-P0015,ICCD,ICCD,2016,complete,Implementing low power digital circuits using flash devices,Monther Abusultan|Sunil P Khatri,Proceedings,,accepted_paper,10.1109/iccd.2016.7753268,,https://doi.org/10.1109/iccd.2016.7753268,,,https://dblp.uni-trier.de/db/conf/iccd/iccd2016.html,,https://doi.org/10.1109/iccd.2016.7753268,,Crossref DOI metadata for ICCD 2016,https://doi.org/10.1109/iccd.2016.7753268,paper,primary,verified,high,T01/T10,memory_pim_storage_data_movement,flash,ICCD-C01,"Memory systems, PIM, storage, and data movement",provisional,keyword/title-level provisional cluster.,,,,,none,,,maybe,,container=2016 IEEE 34th International Conference on Computer Design (ICCD); pages=109-116
ICCD-2016-P0016,ICCD,ICCD,2016,complete,Data placement across the cache hierarchy: Minimizing data movement with reuse-aware placement,Andreas Sembrant|Erik Hagersten|David Black-Schaffer,Proceedings,,accepted_paper,10.1109/iccd.2016.7753269,,https://doi.org/10.1109/iccd.2016.7753269,,,https://dblp.uni-trier.de/db/conf/iccd/iccd2016.html,,https://doi.org/10.1109/iccd.2016.7753269,,Crossref DOI metadata for ICCD 2016,https://doi.org/10.1109/iccd.2016.7753269,paper,primary,verified,high,T01/T10,memory_pim_storage_data_movement,cache,ICCD-C01,"Memory systems, PIM, storage, and data movement",provisional,keyword/title-level provisional cluster.,,,,,none,,,maybe,,container=2016 IEEE 34th International Conference on Computer Design (ICCD); pages=117-124
ICCD-2016-P0017,ICCD,ICCD,2016,complete,Dynamic prefetcher reconfiguration for diverse memory architectures,Junghoon Lee|Taehoon Kim|Jaehyuk Huh,Proceedings,,accepted_paper,10.1109/iccd.2016.7753270,,https://doi.org/10.1109/iccd.2016.7753270,,,https://dblp.uni-trier.de/db/conf/iccd/iccd2016.html,,https://doi.org/10.1109/iccd.2016.7753270,,Crossref DOI metadata for ICCD 2016,https://doi.org/10.1109/iccd.2016.7753270,paper,primary,verified,high,T01/T10,memory_pim_storage_data_movement,memory,ICCD-C01,"Memory systems, PIM, storage, and data movement",provisional,keyword/title-level provisional cluster.,,,,,none,,,maybe,,container=2016 IEEE 34th International Conference on Computer Design (ICCD); pages=125-132
ICCD-2016-P0018,ICCD,ICCD,2016,complete,Ctrl-C: Instruction-Aware Control Loop Based Adaptive Cache Bypassing for GPUs,Shin-Ying Lee|Carole-Jean Wu,Proceedings,,accepted_paper,10.1109/iccd.2016.7753271,,https://doi.org/10.1109/iccd.2016.7753271,,,https://dblp.uni-trier.de/db/conf/iccd/iccd2016.html,,https://doi.org/10.1109/iccd.2016.7753271,,Crossref DOI metadata for ICCD 2016,https://doi.org/10.1109/iccd.2016.7753271,paper,primary,verified,high,T01/T10,memory_pim_storage_data_movement,cache,ICCD-C01,"Memory systems, PIM, storage, and data movement",provisional,keyword/title-level provisional cluster.,,,,,none,,,maybe,,container=2016 IEEE 34th International Conference on Computer Design (ICCD); pages=133-140
ICCD-2016-P0019,ICCD,ICCD,2016,complete,A strong arbiter PUF using resistive RAM within 1T-1R memory architecture,Rekha Govindaraj|Swaroop Ghosh,Proceedings,,accepted_paper,10.1109/iccd.2016.7753272,,https://doi.org/10.1109/iccd.2016.7753272,,,https://dblp.uni-trier.de/db/conf/iccd/iccd2016.html,,https://doi.org/10.1109/iccd.2016.7753272,,Crossref DOI metadata for ICCD 2016,https://doi.org/10.1109/iccd.2016.7753272,paper,primary,verified,high,T01/T10,memory_pim_storage_data_movement,memory,ICCD-C01,"Memory systems, PIM, storage, and data movement",provisional,keyword/title-level provisional cluster.,,,,,none,,,maybe,,container=2016 IEEE 34th International Conference on Computer Design (ICCD); pages=141-148
ICCD-2016-P0020,ICCD,ICCD,2016,complete,Voting system design pitfalls: Vulnerability analysis and exploitation of a model platform,Kelvin Ly|Orlando Arias|Jacob Wurm|Khoa Hoang|Kaveh Shamsi|Yier Jin,Proceedings,,accepted_paper,10.1109/iccd.2016.7753273,,https://doi.org/10.1109/iccd.2016.7753273,,,https://dblp.uni-trier.de/db/conf/iccd/iccd2016.html,,https://doi.org/10.1109/iccd.2016.7753273,,Crossref DOI metadata for ICCD 2016,https://doi.org/10.1109/iccd.2016.7753273,paper,primary,verified,high,T11,benchmarks_modeling_open_tools,analysis|model,ICCD-C09,"Benchmarks, modeling, and open tools",provisional,keyword/title-level provisional cluster.,,,,,none,,,maybe,,container=2016 IEEE 34th International Conference on Computer Design (ICCD); pages=149-152
ICCD-2016-P0021,ICCD,ICCD,2016,complete,Hardware-based attacks to compromise the cryptographic security of an election system,Mohammad-Mahdi Bidmeshki|Gaurav Rajavendra Reddy|Liwei Zhou|Jeyavijayan Rajendran|Yiorgos Makris,Proceedings,,accepted_paper,10.1109/iccd.2016.7753274,,https://doi.org/10.1109/iccd.2016.7753274,,,https://dblp.uni-trier.de/db/conf/iccd/iccd2016.html,,https://doi.org/10.1109/iccd.2016.7753274,,Crossref DOI metadata for ICCD 2016,https://doi.org/10.1109/iccd.2016.7753274,paper,primary,verified,high,T11/T12,reliability_security_test_verification,attack|security,ICCD-C05,"Reliability, security, test, and verification",provisional,keyword/title-level provisional cluster.,,,,,none,,,maybe,,container=2016 IEEE 34th International Conference on Computer Design (ICCD); pages=153-156
ICCD-2016-P0022,ICCD,ICCD,2016,complete,Cryptographic vote-stealing attacks against a partially homomorphic e-voting architecture,Nektarios Georgios Tsoutsos|Michail Maniatakos,Proceedings,,accepted_paper,10.1109/iccd.2016.7753275,,https://doi.org/10.1109/iccd.2016.7753275,,,https://dblp.uni-trier.de/db/conf/iccd/iccd2016.html,,https://doi.org/10.1109/iccd.2016.7753275,,Crossref DOI metadata for ICCD 2016,https://doi.org/10.1109/iccd.2016.7753275,paper,primary,verified,high,T11/T12,reliability_security_test_verification,attack|homomorphic,ICCD-C05,"Reliability, security, test, and verification",provisional,keyword/title-level provisional cluster.,,,,,none,,,maybe,,container=2016 IEEE 34th International Conference on Computer Design (ICCD); pages=157-160
ICCD-2016-P0023,ICCD,ICCD,2016,complete,Algorithms for CPU and DRAM DVFS under inefficiency constraints,Rizwana Begum|Mark Hempstead|Guru Prasad Srinivasa|Geoffrey Challen,Proceedings,,accepted_paper,10.1109/iccd.2016.7753276,,https://doi.org/10.1109/iccd.2016.7753276,,,https://dblp.uni-trier.de/db/conf/iccd/iccd2016.html,,https://doi.org/10.1109/iccd.2016.7753276,,Crossref DOI metadata for ICCD 2016,https://doi.org/10.1109/iccd.2016.7753276,paper,primary,verified,high,T01/T10,memory_pim_storage_data_movement,dram,ICCD-C01,"Memory systems, PIM, storage, and data movement",provisional,keyword/title-level provisional cluster.,,,,,none,,,maybe,,container=2016 IEEE 34th International Conference on Computer Design (ICCD); pages=161-168
ICCD-2016-P0024,ICCD,ICCD,2016,complete,Frame-based and thread-based power management for mobile games on HMP platforms,Nadja Peters|Dominik Fuss|Sangyoung Park|Samarjit Chakraborty,Proceedings,,accepted_paper,10.1109/iccd.2016.7753277,,https://doi.org/10.1109/iccd.2016.7753277,,,https://dblp.uni-trier.de/db/conf/iccd/iccd2016.html,,https://doi.org/10.1109/iccd.2016.7753277,,Crossref DOI metadata for ICCD 2016,https://doi.org/10.1109/iccd.2016.7753277,paper,primary,verified,high,T07/T12,eda_synthesis_timing_physical_design,power,ICCD-C07,"EDA, synthesis, timing, and physical design",provisional,keyword/title-level provisional cluster.,,,,,none,,,maybe,,container=2016 IEEE 34th International Conference on Computer Design (ICCD); pages=169-176
ICCD-2016-P0025,ICCD,ICCD,2016,complete,nOS: A nano-sized distributed operating system for many-core embedded systems,Simon J. Hollis|Edward Ma|Radu Marculescu,Proceedings,,accepted_paper,10.1109/iccd.2016.7753278,,https://doi.org/10.1109/iccd.2016.7753278,,,https://dblp.uni-trier.de/db/conf/iccd/iccd2016.html,,https://doi.org/10.1109/iccd.2016.7753278,,Crossref DOI metadata for ICCD 2016,https://doi.org/10.1109/iccd.2016.7753278,paper,primary,verified,high,T11/T12,other_needs_review,needs_review,ICCD-C99,Other computer-design proceedings rows needing review,provisional,fallback title-level cluster; inspect abstract/session before using as topic evidence.,,,,,none,,,maybe,,container=2016 IEEE 34th International Conference on Computer Design (ICCD); pages=177-184
ICCD-2016-P0026,ICCD,ICCD,2016,complete,WILD: A workload-based learning model to predict dynamic delay of functional units,Xun Jiao|Yu Jiang|Abbas Rahimi|Rajesh K. Gupta,Proceedings,,accepted_paper,10.1109/iccd.2016.7753279,,https://doi.org/10.1109/iccd.2016.7753279,,,https://dblp.uni-trier.de/db/conf/iccd/iccd2016.html,,https://doi.org/10.1109/iccd.2016.7753279,,Crossref DOI metadata for ICCD 2016,https://doi.org/10.1109/iccd.2016.7753279,paper,primary,verified,high,T11,benchmarks_modeling_open_tools,model,ICCD-C09,"Benchmarks, modeling, and open tools",provisional,keyword/title-level provisional cluster.,,,,,none,,,maybe,,container=2016 IEEE 34th International Conference on Computer Design (ICCD); pages=185-192
ICCD-2016-P0027,ICCD,ICCD,2016,complete,A novel simulation based approach for trace signal selection in silicon debug,Prabanjan Komari|Ranga Vemuri,Proceedings,,accepted_paper,10.1109/iccd.2016.7753280,,https://doi.org/10.1109/iccd.2016.7753280,,,https://dblp.uni-trier.de/db/conf/iccd/iccd2016.html,,https://doi.org/10.1109/iccd.2016.7753280,,Crossref DOI metadata for ICCD 2016,https://doi.org/10.1109/iccd.2016.7753280,paper,primary,verified,high,T11,benchmarks_modeling_open_tools,simulation,ICCD-C09,"Benchmarks, modeling, and open tools",provisional,keyword/title-level provisional cluster.,,,,,none,,,maybe,,container=2016 IEEE 34th International Conference on Computer Design (ICCD); pages=193-200
ICCD-2016-P0028,ICCD,ICCD,2016,complete,CHARM: A checkpoint-based resource management framework for reliable multicore computing in the dark silicon era,Venkata Yaswanth Raparti|Nishit Kapadia|Sudeep Pasricha,Proceedings,,accepted_paper,10.1109/iccd.2016.7753281,,https://doi.org/10.1109/iccd.2016.7753281,,,https://dblp.uni-trier.de/db/conf/iccd/iccd2016.html,,https://doi.org/10.1109/iccd.2016.7753281,,Crossref DOI metadata for ICCD 2016,https://doi.org/10.1109/iccd.2016.7753281,paper,primary,verified,high,T06/T10,noc_interconnect_multicore_dataflow,multicore,ICCD-C04,"NoC, interconnect, multicore, and dataflow",provisional,keyword/title-level provisional cluster.,,,,,none,,,maybe,,container=2016 IEEE 34th International Conference on Computer Design (ICCD); pages=201-208
ICCD-2016-P0029,ICCD,ICCD,2016,complete,Refresh-aware loop scheduling for high performance low power volatile STT-RAM,Keni Qiu|Junpeng Luo|Zhiyao Gong|Weigong Zhang|Jing Wang|Yuanchao Xu|Tao Li|Chun Jason Xue,Proceedings,,accepted_paper,10.1109/iccd.2016.7753282,,https://doi.org/10.1109/iccd.2016.7753282,,,https://dblp.uni-trier.de/db/conf/iccd/iccd2016.html,,https://doi.org/10.1109/iccd.2016.7753282,,Crossref DOI metadata for ICCD 2016,https://doi.org/10.1109/iccd.2016.7753282,paper,primary,verified,high,T01/T10,memory_pim_storage_data_movement,stt,ICCD-C01,"Memory systems, PIM, storage, and data movement",provisional,keyword/title-level provisional cluster.,,,,,none,,,maybe,,container=2016 IEEE 34th International Conference on Computer Design (ICCD); pages=209-216
ICCD-2016-P0030,ICCD,ICCD,2016,complete,Understanding and alleviating intra-die and intra-DIMM parameter variation in the memory system,Meysam Taassori|Ali Shafiee|Rajeev Balasubramonian,Proceedings,,accepted_paper,10.1109/iccd.2016.7753283,,https://doi.org/10.1109/iccd.2016.7753283,,,https://dblp.uni-trier.de/db/conf/iccd/iccd2016.html,,https://doi.org/10.1109/iccd.2016.7753283,,Crossref DOI metadata for ICCD 2016,https://doi.org/10.1109/iccd.2016.7753283,paper,primary,verified,high,T01/T10,memory_pim_storage_data_movement,memory,ICCD-C01,"Memory systems, PIM, storage, and data movement",provisional,keyword/title-level provisional cluster.,,,,,none,,,maybe,,container=2016 IEEE 34th International Conference on Computer Design (ICCD); pages=217-224
ICCD-2016-P0031,ICCD,ICCD,2016,complete,SRAM stability analysis for different cache configurations due to Bias Temperature Instability and Hot Carrier Injection,Taizhi Liu|Chang-Chih Chen|Jiadong Wu|Linda Milor,Proceedings,,accepted_paper,10.1109/iccd.2016.7753284,,https://doi.org/10.1109/iccd.2016.7753284,,,https://dblp.uni-trier.de/db/conf/iccd/iccd2016.html,,https://doi.org/10.1109/iccd.2016.7753284,,Crossref DOI metadata for ICCD 2016,https://doi.org/10.1109/iccd.2016.7753284,paper,primary,verified,high,T01/T10,memory_pim_storage_data_movement,cache,ICCD-C01,"Memory systems, PIM, storage, and data movement",provisional,keyword/title-level provisional cluster.,,,,,none,,,maybe,,container=2016 IEEE 34th International Conference on Computer Design (ICCD); pages=
ICCD-2016-P0032,ICCD,ICCD,2016,complete,Fluid Pipelines: Elastic circuitry meets Out-of-Order execution,Rafael Trapani Possignolo|Elnaz Ebrahimi|Haven Skinner|Jose Renau,Proceedings,,accepted_paper,10.1109/iccd.2016.7753285,,https://doi.org/10.1109/iccd.2016.7753285,,,https://dblp.uni-trier.de/db/conf/iccd/iccd2016.html,,https://doi.org/10.1109/iccd.2016.7753285,,Crossref DOI metadata for ICCD 2016,https://doi.org/10.1109/iccd.2016.7753285,paper,primary,verified,high,T07/T12,eda_synthesis_timing_physical_design,circuit,ICCD-C07,"EDA, synthesis, timing, and physical design",provisional,keyword/title-level provisional cluster.,,,,,none,,,maybe,,container=2016 IEEE 34th International Conference on Computer Design (ICCD); pages=233-240
ICCD-2016-P0033,ICCD,ICCD,2016,complete,Power-aware virtual machine mapping in the data-center-on-a-chip paradigm,Xue Lin|Yuankun Xue|Paul Bogdan|Yanzhi Wang|Siddharth Garg|Massoud Pedram,Proceedings,,accepted_paper,10.1109/iccd.2016.7753286,,https://doi.org/10.1109/iccd.2016.7753286,,,https://dblp.uni-trier.de/db/conf/iccd/iccd2016.html,,https://doi.org/10.1109/iccd.2016.7753286,,Crossref DOI metadata for ICCD 2016,https://doi.org/10.1109/iccd.2016.7753286,paper,primary,verified,high,T07/T12,eda_synthesis_timing_physical_design,power,ICCD-C07,"EDA, synthesis, timing, and physical design",provisional,keyword/title-level provisional cluster.,,,,,none,,,maybe,,container=2016 IEEE 34th International Conference on Computer Design (ICCD); pages=241-248
ICCD-2016-P0034,ICCD,ICCD,2016,complete,Tuning Stencil codes in OpenCL for FPGAs,Qi Jia|Huiyang Zhou,Proceedings,,accepted_paper,10.1109/iccd.2016.7753287,,https://doi.org/10.1109/iccd.2016.7753287,,,https://dblp.uni-trier.de/db/conf/iccd/iccd2016.html,,https://doi.org/10.1109/iccd.2016.7753287,,Crossref DOI metadata for ICCD 2016,https://doi.org/10.1109/iccd.2016.7753287,paper,primary,verified,high,T07/T06/T12,fpga_hls_reconfigurable_mapping,fpga,ICCD-C03,"FPGA, HLS, and reconfigurable mapping",provisional,keyword/title-level provisional cluster.,,,,,none,,,maybe,,container=2016 IEEE 34th International Conference on Computer Design (ICCD); pages=249-256
ICCD-2016-P0035,ICCD,ICCD,2016,complete,Hardware thread reordering to boost OpenCL throughput on FPGAs,Amir Momeni|Hamed Tabkhi|Gunar Schirner|David Kaeli,Proceedings,,accepted_paper,10.1109/iccd.2016.7753288,,https://doi.org/10.1109/iccd.2016.7753288,,,https://dblp.uni-trier.de/db/conf/iccd/iccd2016.html,,https://doi.org/10.1109/iccd.2016.7753288,,Crossref DOI metadata for ICCD 2016,https://doi.org/10.1109/iccd.2016.7753288,paper,primary,verified,high,T07/T06/T12,fpga_hls_reconfigurable_mapping,fpga,ICCD-C03,"FPGA, HLS, and reconfigurable mapping",provisional,keyword/title-level provisional cluster.,,,,,none,,,maybe,,container=2016 IEEE 34th International Conference on Computer Design (ICCD); pages=257-264
