paper_id,venue_id,venue_name,year,year_status,title,authors,track,session,paper_type,doi,acm_url,ieee_url,openreview_url,arxiv_url,dblp_url,official_url,proceedings_url,pdf_url,source_title,source_url,source_type,source_priority,verification_status,confidence,topic_primary,topic_secondary,topic_tags,topic_cluster_id,topic_cluster_label,topic_cluster_status,topic_notes,artifact_url,code_url,dataset_url,award_refs,representative_role,representative_score,representative_reason,include_in_report,missing_fields,notes
ISCA-2016-P0011,ISCA,ISCA,2016,complete,Agile Paging: Exceeding the Best of Nested and Shadow Paging,Jayneel Gandhi|Mark D. Hill|Michael M. Swift,Main Program,,accepted_paper,10.1109/ISCA.2016.67,,https://doi.org/10.1109/ISCA.2016.67,,,https://dblp.org/rec/conf/isca/GandhiHS16,,https://doi.org/10.1109/ISCA.2016.67,,DBLP ISCA proceedings entry,https://doi.org/10.1109/ISCA.2016.67,paper,primary,verified,high,T10,T01;T06;T11;T12,memory|pim|storage|cache|data_movement,ISCA-MEM-PIM-STORAGE,Memory/PIM/storage,agent_provisional,"gpt-5.5 xhigh clustering subagent output on 2026-06-25; inclusion=memory hierarchy, cache/TLB/prefetch, DRAM/NVM/HBM/CXL, PIM/PNM, in/near-storage, data movement; caveat=LLM/RAG memory papers go to LLM when title/session says LLM/RAG.",,,,,none,,,maybe,,DBLP key=conf/isca/GandhiHS16; pages=707-718
ISCA-2016-P0012,ISCA,ISCA,2016,complete,DRAF: A Low-Power DRAM-Based Reconfigurable Acceleration Fabric,Mingyu Gao 0001|Christina Delimitrou|Dimin Niu|Krishna T. Malladi|Hongzhong Zheng|Bob Brennan|Christos Kozyrakis,Main Program,,accepted_paper,10.1109/ISCA.2016.51,,https://doi.org/10.1109/ISCA.2016.51,,,https://dblp.org/rec/conf/isca/GaoDNMZBK16,,https://doi.org/10.1109/ISCA.2016.51,,DBLP ISCA proceedings entry,https://doi.org/10.1109/ISCA.2016.51,paper,primary,verified,high,T10,T01;T06;T11;T12,memory|pim|storage|cache|data_movement,ISCA-MEM-PIM-STORAGE,Memory/PIM/storage,agent_provisional,"gpt-5.5 xhigh clustering subagent output on 2026-06-25; inclusion=memory hierarchy, cache/TLB/prefetch, DRAM/NVM/HBM/CXL, PIM/PNM, in/near-storage, data movement; caveat=LLM/RAG memory papers go to LLM when title/session says LLM/RAG.",,,,,none,,,maybe,,DBLP key=conf/isca/GaoDNMZBK16; pages=506-518
ISCA-2016-P0013,ISCA,ISCA,2016,complete,Base-Victim Compression: An Opportunistic Cache Compression Architecture,Jayesh Gaur|Alaa R. Alameldeen|Sreenivas Subramoney,Main Program,,accepted_paper,10.1109/ISCA.2016.36,,https://doi.org/10.1109/ISCA.2016.36,,,https://dblp.org/rec/conf/isca/GaurAS16,,https://doi.org/10.1109/ISCA.2016.36,,DBLP ISCA proceedings entry,https://doi.org/10.1109/ISCA.2016.36,paper,primary,verified,high,T10,T01;T06;T11;T12,memory|pim|storage|cache|data_movement,ISCA-MEM-PIM-STORAGE,Memory/PIM/storage,agent_provisional,"gpt-5.5 xhigh clustering subagent output on 2026-06-25; inclusion=memory hierarchy, cache/TLB/prefetch, DRAM/NVM/HBM/CXL, PIM/PNM, in/near-storage, data movement; caveat=LLM/RAG memory papers go to LLM when title/session says LLM/RAG.",,,,,none,,,maybe,,DBLP key=conf/isca/GaurAS16; pages=317-328
ISCA-2016-P0014,ISCA,ISCA,2016,complete,Biscuit: A Framework for Near-Data Processing of Big Data Workloads,Boncheol Gu|Andre S. Yoon|Duck-Ho Bae|Insoon Jo|Jinyoung Lee|Jonghyun Yoon|Jeong-Uk Kang|Moonsang Kwon|Chanho Yoon|Sangyeun Cho|Jaeheon Jeong|Duckhyun Chang,Main Program,,accepted_paper,10.1109/ISCA.2016.23,,https://doi.org/10.1109/ISCA.2016.23,,,https://dblp.org/rec/conf/isca/GuYBJLYKKYCJC16,,https://doi.org/10.1109/ISCA.2016.23,,DBLP ISCA proceedings entry,https://doi.org/10.1109/ISCA.2016.23,paper,primary,verified,high,T10,T01;T06;T11;T12,memory|pim|storage|cache|data_movement,ISCA-MEM-PIM-STORAGE,Memory/PIM/storage,agent_provisional,"gpt-5.5 xhigh clustering subagent output on 2026-06-25; inclusion=memory hierarchy, cache/TLB/prefetch, DRAM/NVM/HBM/CXL, PIM/PNM, in/near-storage, data movement; caveat=LLM/RAG memory papers go to LLM when title/session says LLM/RAG.",,,,,none,,,maybe,,DBLP key=conf/isca/GuYBJLYKKYCJC16; pages=153-165
ISCA-2016-P0015,ISCA,ISCA,2016,complete,EIE: Efficient Inference Engine on Compressed Deep Neural Network,Song Han 0003|Xingyu Liu 0001|Huizi Mao|Jing Pu|Ardavan Pedram|Mark A. Horowitz|William J. Dally,Main Program,,accepted_paper,10.1109/ISCA.2016.30,,https://doi.org/10.1109/ISCA.2016.30,,,https://dblp.org/rec/conf/isca/HanLMPPHD16,,https://doi.org/10.1109/ISCA.2016.30,,DBLP ISCA proceedings entry,https://doi.org/10.1109/ISCA.2016.30,paper,primary,verified,high,T02/T05,T06;T07;T11,ml_accelerator|dnn|tensor|sparsity|quantization,ISCA-ML-ACCEL,ML accelerators,agent_provisional,"gpt-5.5 xhigh clustering subagent output on 2026-06-25; inclusion=CNN/DNN/GNN/recsys/tensor/NPU/TPU/MTIA, low precision, sparsity, quantization, model chips; caveat=LLM/Transformer/MoE/RAG rows go to LLM.",,,,,milestone,4,2016 compressed-DNN inference accelerator anchor.,yes,,DBLP key=conf/isca/HanLMPPHD16; pages=243-254
ISCA-2016-P0016,ISCA,ISCA,2016,complete,Accelerating Dependent Cache Misses with an Enhanced Memory Controller,Milad Hashemi|Khubaib|Eiman Ebrahimi|Onur Mutlu|Yale N. Patt,Main Program,,accepted_paper,10.1109/ISCA.2016.46,,https://doi.org/10.1109/ISCA.2016.46,,,https://dblp.org/rec/conf/isca/HashemiKEMP16,,https://doi.org/10.1109/ISCA.2016.46,,DBLP ISCA proceedings entry,https://doi.org/10.1109/ISCA.2016.46,paper,primary,verified,high,T10,T01;T06;T11;T12,memory|pim|storage|cache|data_movement,ISCA-MEM-PIM-STORAGE,Memory/PIM/storage,agent_provisional,"gpt-5.5 xhigh clustering subagent output on 2026-06-25; inclusion=memory hierarchy, cache/TLB/prefetch, DRAM/NVM/HBM/CXL, PIM/PNM, in/near-storage, data movement; caveat=LLM/RAG memory papers go to LLM when title/session says LLM/RAG.",,,,,none,,,maybe,,DBLP key=conf/isca/HashemiKEMP16; pages=444-455
ISCA-2016-P0017,ISCA,ISCA,2016,complete,Transparent Offloading and Mapping (TOM): Enabling Programmer-Transparent Near-Data Processing in GPU Systems,Kevin Hsieh|Eiman Ebrahimi|Gwangsun Kim|Niladrish Chatterjee|Mike O'Connor|Nandita Vijaykumar|Onur Mutlu|Stephen W. Keckler,Main Program,,accepted_paper,10.1109/ISCA.2016.27,,https://doi.org/10.1109/ISCA.2016.27,,,https://dblp.org/rec/conf/isca/HsiehEKCOVMK16,,https://doi.org/10.1109/ISCA.2016.27,,DBLP ISCA proceedings entry,https://doi.org/10.1109/ISCA.2016.27,paper,primary,verified,high,T10,T01;T06;T11;T12,memory|pim|storage|cache|data_movement,ISCA-MEM-PIM-STORAGE,Memory/PIM/storage,agent_provisional,"gpt-5.5 xhigh clustering subagent output on 2026-06-25; inclusion=memory hierarchy, cache/TLB/prefetch, DRAM/NVM/HBM/CXL, PIM/PNM, in/near-storage, data movement; caveat=LLM/RAG memory papers go to LLM when title/session says LLM/RAG.",,,,,none,,,maybe,,DBLP key=conf/isca/HsiehEKCOVMK16; pages=204-216
ISCA-2016-P0018,ISCA,ISCA,2016,complete,Evaluation of an Analog Accelerator for Linear Algebra,Yipeng Huang 0001|Ning Guo|Mingoo Seok|Yannis P. Tsividis|Simha Sethumadhavan,Main Program,,accepted_paper,10.1109/ISCA.2016.56,,https://doi.org/10.1109/ISCA.2016.56,,,https://dblp.org/rec/conf/isca/HuangGSTS16,,https://doi.org/10.1109/ISCA.2016.56,,DBLP ISCA proceedings entry,https://doi.org/10.1109/ISCA.2016.56,paper,primary,verified,high,T06/T07,T09;T10;T12,domain_specific|genomics|scientific|bci|packet,ISCA-DOMAIN-SPECIFIC,Domain-specific,agent_provisional,gpt-5.5 xhigh clustering subagent output on 2026-06-25; inclusion=genomics/scientific/BCI/packet/linear algebra/special appliances not clearly ML/graph/security; caveat=small catch-all for non-ML domain accelerators.,,,,,none,,,maybe,,DBLP key=conf/isca/HuangGSTS16; pages=570-582
ISCA-2016-P0019,ISCA,ISCA,2016,complete,Decoupling Loads for Nano-Instruction Set Computers,Ziqiang Huang|Andrew D. Hilton|Benjamin C. Lee,Main Program,,accepted_paper,10.1109/ISCA.2016.43,,https://doi.org/10.1109/ISCA.2016.43,,,https://dblp.org/rec/conf/isca/HuangHL16,,https://doi.org/10.1109/ISCA.2016.43,,DBLP ISCA proceedings entry,https://doi.org/10.1109/ISCA.2016.43,paper,primary,verified,high,T10/T11,T08;T12,core|gpu|isa|microarchitecture,ISCA-CORE-GPU-MICROARCH,Core/GPU microarch,agent_provisional,"gpt-5.5 xhigh clustering subagent output on 2026-06-25; inclusion=CPU/GPU cores, ISA, branch/value prediction, coherence, consistency, register/cache microarchitecture; caveat=memory-system papers with explicit PIM/storage stay in MEM.",,,,,none,,,maybe,,DBLP key=conf/isca/HuangHL16; pages=406-417
ISCA-2016-P0020,ISCA,ISCA,2016,complete,Back to the Future: Leveraging Belady's Algorithm for Improved Cache Replacement,Akanksha Jain|Calvin Lin,Main Program,,accepted_paper,10.1109/ISCA.2016.17,,https://doi.org/10.1109/ISCA.2016.17,,,https://dblp.org/rec/conf/isca/JainL16,,https://doi.org/10.1109/ISCA.2016.17,,DBLP ISCA proceedings entry,https://doi.org/10.1109/ISCA.2016.17,paper,primary,verified,high,T10,T01;T06;T11;T12,memory|pim|storage|cache|data_movement,ISCA-MEM-PIM-STORAGE,Memory/PIM/storage,agent_provisional,"gpt-5.5 xhigh clustering subagent output on 2026-06-25; inclusion=memory hierarchy, cache/TLB/prefetch, DRAM/NVM/HBM/CXL, PIM/PNM, in/near-storage, data movement; caveat=LLM/RAG memory papers go to LLM when title/session says LLM/RAG.",,,,,none,,,maybe,,DBLP key=conf/isca/JainL16; pages=78-89
ISCA-2016-P0021,ISCA,ISCA,2016,complete,RelaxFault Memory Repair,Dong-Wan Kim|Mattan Erez,Main Program,,accepted_paper,10.1109/ISCA.2016.62,,https://doi.org/10.1109/ISCA.2016.62,,,https://dblp.org/rec/conf/isca/KimE16,,https://doi.org/10.1109/ISCA.2016.62,,DBLP ISCA proceedings entry,https://doi.org/10.1109/ISCA.2016.62,paper,primary,verified,high,T12,T07;T10;T11,security|reliability|correctness|isolation,ISCA-SEC-RELIABILITY,Security/reliability,agent_provisional,"gpt-5.5 xhigh clustering subagent output on 2026-06-25; inclusion=side channels, RowHammer, ECC, reliability, memory safety, private compute, FHE/ZK/ORAM/TEE; caveat=taxonomy seed lacks explicit security topic; mapped to T12-adjacent.",,,,,none,,,maybe,,DBLP key=conf/isca/KimE16; pages=645-657
ISCA-2016-P0022,ISCA,ISCA,2016,complete,Strober: Fast and Accurate Sample-Based Energy Simulation for Arbitrary RTL,Donggyu Kim|Adam M. Izraelevitz|Christopher Celio|Hokeun Kim|Brian Zimmer|Yunsup Lee|Jonathan Bachrach|Krste Asanovic,Main Program,,accepted_paper,10.1109/ISCA.2016.21,,https://doi.org/10.1109/ISCA.2016.21,,,https://dblp.org/rec/conf/isca/KimICKZLBA16,,https://doi.org/10.1109/ISCA.2016.21,,DBLP ISCA proceedings entry,https://doi.org/10.1109/ISCA.2016.21,paper,primary,verified,high,T07/T11,T06;T08;T12,compiler|modeling|simulation|benchmark|dse,ISCA-COMPILER-MODEL-SIM,Compiler/model/sim,agent_provisional,"gpt-5.5 xhigh clustering subagent output on 2026-06-25; inclusion=compiler, HLS, mapping, modeling, simulation, benchmark, profiling, design-space exploration; caveat=proceedings/meta rows placed here with low confidence.",,,,,none,,,maybe,,DBLP key=conf/isca/KimICKZLBA16; pages=128-139
ISCA-2016-P0023,ISCA,ISCA,2016,complete,Short-Circuit Dispatch: Accelerating Virtual Machine Interpreters on Embedded Processors,Channoh Kim|Sungmin Kim|Hyeon-Gyu Cho|Doo-Young Kim|Jaehyeok Kim|Young H. Oh|Hakbeom Jang|Jae W. Lee,Main Program,,accepted_paper,10.1109/ISCA.2016.34,,https://doi.org/10.1109/ISCA.2016.34,,,https://dblp.org/rec/conf/isca/KimKCKKOJL16,,https://doi.org/10.1109/ISCA.2016.34,,DBLP ISCA proceedings entry,https://doi.org/10.1109/ISCA.2016.34,paper,primary,verified,high,T10/T11,T08;T12,core|gpu|isa|microarchitecture,ISCA-CORE-GPU-MICROARCH,Core/GPU microarch,agent_provisional,"gpt-5.5 xhigh clustering subagent output on 2026-06-25; inclusion=CPU/GPU cores, ISA, branch/value prediction, coherence, consistency, register/cache microarchitecture; caveat=memory-system papers with explicit PIM/storage stay in MEM.",,,,,none,,,maybe,,DBLP key=conf/isca/KimKCKKOJL16; pages=291-303
ISCA-2016-P0024,ISCA,ISCA,2016,complete,Neurocube: A Programmable Digital Neuromorphic Architecture with High-Density 3D Memory,Duckhwan Kim 0001|Jaeha Kung|Sek M. Chai|Sudhakar Yalamanchili|Saibal Mukhopadhyay,Main Program,,accepted_paper,10.1109/ISCA.2016.41,,https://doi.org/10.1109/ISCA.2016.41,,,https://dblp.org/rec/conf/isca/KimKCYM16,,https://doi.org/10.1109/ISCA.2016.41,,DBLP ISCA proceedings entry,https://doi.org/10.1109/ISCA.2016.41,paper,primary,verified,high,T12,T07;T11,quantum|emerging|neuromorphic|intermittent,ISCA-QUANTUM-EMERGING,Quantum/emerging,agent_provisional,"gpt-5.5 xhigh clustering subagent output on 2026-06-25; inclusion=quantum, cryogenic, superconducting, neuromorphic, spiking, hyperdimensional, intermittent/emerging substrates; caveat=mostly outside current accelerator-user direction.",,,,,none,,,maybe,,DBLP key=conf/isca/KimKCYM16; pages=380-392
ISCA-2016-P0025,ISCA,ISCA,2016,complete,Bit-Plane Compression: Transforming Data for Better Compression in Many-Core Architectures,Jungrae Kim|Michael B. Sullivan 0001|Esha Choukse|Mattan Erez,Main Program,,accepted_paper,10.1109/ISCA.2016.37,,https://doi.org/10.1109/ISCA.2016.37,,,https://dblp.org/rec/conf/isca/KimSCE16,,https://doi.org/10.1109/ISCA.2016.37,,DBLP ISCA proceedings entry,https://doi.org/10.1109/ISCA.2016.37,paper,primary,verified,high,T10,T01;T06;T11;T12,memory|pim|storage|cache|data_movement,ISCA-MEM-PIM-STORAGE,Memory/PIM/storage,agent_provisional,"gpt-5.5 xhigh clustering subagent output on 2026-06-25; inclusion=memory hierarchy, cache/TLB/prefetch, DRAM/NVM/HBM/CXL, PIM/PNM, in/near-storage, data movement; caveat=LLM/RAG memory papers go to LLM when title/session says LLM/RAG.",,,,,none,,,maybe,,DBLP key=conf/isca/KimSCE16; pages=329-340
ISCA-2016-P0026,ISCA,ISCA,2016,complete,All-Inclusive ECC: Thorough End-to-End Protection for Reliable Computer Memory,Jungrae Kim|Michael B. Sullivan 0001|Sangkug Lym|Mattan Erez,Main Program,,accepted_paper,10.1109/ISCA.2016.60,,https://doi.org/10.1109/ISCA.2016.60,,,https://dblp.org/rec/conf/isca/KimSLE16,,https://doi.org/10.1109/ISCA.2016.60,,DBLP ISCA proceedings entry,https://doi.org/10.1109/ISCA.2016.60,paper,primary,verified,high,T12,T07;T10;T11,security|reliability|correctness|isolation,ISCA-SEC-RELIABILITY,Security/reliability,agent_provisional,"gpt-5.5 xhigh clustering subagent output on 2026-06-25; inclusion=side channels, RowHammer, ECC, reliability, memory safety, private compute, FHE/ZK/ORAM/TEE; caveat=taxonomy seed lacks explicit security topic; mapped to T12-adjacent.",,,,,none,,,maybe,,DBLP key=conf/isca/KimSLE16; pages=622-633
ISCA-2016-P0027,ISCA,ISCA,2016,complete,Automatic Generation of Efficient Accelerators for Reconfigurable Hardware,David Koeplinger|Raghu Prabhakar|Yaqi Zhang 0001|Christina Delimitrou|Christos Kozyrakis|Kunle Olukotun,Main Program,,accepted_paper,10.1109/ISCA.2016.20,,https://doi.org/10.1109/ISCA.2016.20,,,https://dblp.org/rec/conf/isca/KoeplingerPZDKO16,,https://doi.org/10.1109/ISCA.2016.20,,DBLP ISCA proceedings entry,https://doi.org/10.1109/ISCA.2016.20,paper,primary,verified,high,T07/T11,T06;T08;T12,compiler|modeling|simulation|benchmark|dse,ISCA-COMPILER-MODEL-SIM,Compiler/model/sim,agent_provisional,"gpt-5.5 xhigh clustering subagent output on 2026-06-25; inclusion=compiler, HLS, mapping, modeling, simulation, benchmark, profiling, design-space exploration; caveat=proceedings/meta rows placed here with low confidence.",,,,,none,,,maybe,,DBLP key=conf/isca/KoeplingerPZDKO16; pages=115-127
