award_id,venue_id,venue_name,year,year_status,award_name,award_category,award_rank,title,authors,paper_id,doi,official_url,proceedings_url,publisher_url,secondary_url,source_title,source_url,source_type,source_priority,verification_status,confidence,conflict_status,conflict_notes,topic_primary,topic_secondary,topic_tags,representative_role,milestone_candidate,impact_notes,missing_fields,notes
VLSI-2020-A12,VLSI,VLSI,2020,complete,Best Demo Paper Award,artifact_award,Winner,"High Density and Large Scale MEA System Featuring 236,880 Electrodes at 11.72 μ m Pitch for Neuronal Network Analysis",Yuri Kato,VLSI-2020-P0105,10.1109/vlsicircuits18222.2020.9162947,https://archive.vlsisymposium.org/24web/best-demo-paper-award/,https://doi.org/10.1109/vlsicircuits18222.2020.9162947,https://doi.org/10.1109/vlsicircuits18222.2020.9162947,,VLSI Best Demo Paper Award Winners,https://archive.vlsisymposium.org/24web/best-demo-paper-award/,official_page,primary,verified,high,none,,T11/T12,bio_security_quantum_other,bio_security_quantum_other,none,maybe,Official VLSI award-source signal only; long-term impact requires separate citation/adoption audit.,,Recipient=Yuri Kato; archive page covers winners through 2024.
VLSI-2020-A13,VLSI,VLSI,2020,complete,Best Student Paper Award (Circuits),best_student_paper,Winner,"A 440μW, 109.8dB DR, 106.5dB SNDR Discrete-Time Zoom ADC with a 20kHz BW","Efraïm Eland*, Shoubhik Karmakar*, Burak Gönen***, Robert van Veldhoven** and Kofi Makinwa*",VLSI-2020-P0057,10.1109/vlsicircuits18222.2020.9162856,https://www.vlsisymposium.org/best-student-paper-award-winners/,https://doi.org/10.1109/vlsicircuits18222.2020.9162856,https://doi.org/10.1109/vlsicircuits18222.2020.9162856,,Former VLSI Best Student Paper Award Winners,https://www.vlsisymposium.org/best-student-paper-award-winners/,official_page,primary,verified,high,none,,T12,analog_rf_wireline_data_converter,adc,none,maybe,Official VLSI award-source signal only; long-term impact requires separate citation/adoption audit.,,"Recipient=Efraïm Eland; Affiliation=*Delft University of Technology, **NXP Semiconductors and ***Ethernovia, the Netherlands"
VLSI-2020-A14,VLSI,VLSI,2020,complete,Best Student Paper Award (Technology),best_student_paper,Winner,"BEOL Compatible Dual-Gate Ultra Thin-Body W-Doped Indium-Oxide Transistor with I on = 370 μA/um, SS = 73 mV/dec and I on /I off ratio > 4x10 9","W. Chakarborty*, B. Grisafe*, H. Ye*, I. Lightcap*, K. Ni** and S. Datta*",VLSI-2020-P0152,10.1109/vlsitechnology18217.2020.9265064,https://www.vlsisymposium.org/best-student-paper-award-winners/,https://doi.org/10.1109/vlsitechnology18217.2020.9265064,https://doi.org/10.1109/vlsitechnology18217.2020.9265064,,Former VLSI Best Student Paper Award Winners,https://www.vlsisymposium.org/best-student-paper-award-winners/,official_page,primary,verified,high,none,,T10/T12,devices_memory_scaling,oxide|beol,none,maybe,Official VLSI award-source signal only; long-term impact requires separate citation/adoption audit.,,"Recipient=Wriddhi Chakraborty; Affiliation=*University of Notre Dame and **Rochester Institute of Technology, USA Second-wave 2026-06-27: paper_id/DOI aligned to local DOI row VLSI-2020-P0152."
VLSI-2021-A15,VLSI,VLSI,2021,complete,Best Demo Paper Award,artifact_award,Winner,A Sub-mW Dual-Engine ML Inference System-on-Chip for Complete End-to-End Face-Analysis at the Edge,Petar Jokic,VLSI-2021-P0078,10.23919/vlsicircuits52068.2021.9492401,https://archive.vlsisymposium.org/24web/best-demo-paper-award/,https://doi.org/10.23919/vlsicircuits52068.2021.9492401,https://doi.org/10.23919/vlsicircuits52068.2021.9492401,,VLSI Best Demo Paper Award Winners,https://archive.vlsisymposium.org/24web/best-demo-paper-award/,official_page,primary,verified,high,none,,T01/T02/T05/T06,ai_accelerators_compute_soc,inference,none,maybe,Official VLSI award-source signal only; long-term impact requires separate citation/adoption audit.,,Recipient=Petar Jokic; archive page covers winners through 2024.
VLSI-2021-A16,VLSI,VLSI,2021,complete,Best Student Paper Award (Circuits),best_student_paper,Winner,"CHIMERA: A 0.92 TOPS, 2.2 TOPS/W Edge AI Accelerator with 2 MByte On-Chip Foundry Resistive RAM for Efficient Training and Inference","M. Giordano 1,3 , K. Prabhu 1,3 , K. Koul 1,3 , R. M. Radway 1,3 , A. Gural 1,3 , R. Doshi 1,3 , Z. F. Khan 1 , J. W. Kustin 1 , T. Liu 1 , G. B. Lopes 1 , V. Turbiner 1 , W.-S. Khwa 2 , Y.-D. Chih 2 , M.-F. Chang 2 , G. Lallement 1,3 , B. Murmann 1 , S. Mitra 1 and P. Raina 1",VLSI-2021-P0093,10.23919/vlsicircuits52068.2021.9492347,https://www.vlsisymposium.org/best-student-paper-award-winners/,https://doi.org/10.23919/vlsicircuits52068.2021.9492347,https://doi.org/10.23919/vlsicircuits52068.2021.9492347,,Former VLSI Best Student Paper Award Winners,https://www.vlsisymposium.org/best-student-paper-award-winners/,official_page,primary,verified,high,none,,T01/T02/T05/T06,ai_accelerators_compute_soc,accelerator|tops|inference,milestone,yes,Official VLSI award-source signal only; long-term impact requires separate citation/adoption audit.,,"Recipient=Massimo Giordano; Affiliation=1 Stanford University, CA, USA; 2 TSMC, Hsinchu, Taiwan; 3 Equal Contribution"
VLSI-2021-A17,VLSI,VLSI,2021,complete,Best Student Paper Award (Technology),best_student_paper,Winner,"First Demonstration of Oxide Semiconductor Nanowire Transistors: a Novel Digital Etch Technique, IGZO Channel, Nanowire Width Down to ~20 nm, and Ion Exceeding 1300μA/μm","K. Han, Q. Kong, Y. Kang, C. Sun, C. Wang, J. Zhang, H. Xu, S.Samanta, J. Zhou, H. Wang, V.-Y. Thean and X. Gong",,,https://www.vlsisymposium.org/best-student-paper-award-winners/,,,,Former VLSI Best Student Paper Award Winners,https://www.vlsisymposium.org/best-student-paper-award-winners/,official_page,primary,verified,high,none,,T10/T12,devices_memory_scaling,oxide|channel,none,maybe,Official VLSI award-source signal only; long-term impact requires separate citation/adoption audit.,paper_id,"Recipient=Kaizhen Han; Affiliation=National University of Singapore (NUS), Singapore"
VLSI-2021-A18,VLSI,VLSI,2021,complete,Test of Time Award,test_of_time,Honoree,"A NAND structured cell with a new programming technology for highly reliable 5V-only FLASH EEPROM ,",,,,https://www.vlsisymposium.org/test-of-time-award/,,,,VLSI Test of Time Award Honorees,https://www.vlsisymposium.org/test-of-time-award/,official_page,primary,needs_review,medium,none,,T10/T12,devices_memory_scaling,nand|flash,none,maybe,Official VLSI award-source signal only; long-term impact requires separate citation/adoption audit.,paper_id,"Award year is in scope, but honored papers are at least 10 years old and are not part of 2016-2026 accepted corpus."
VLSI-2021-A19,VLSI,VLSI,2021,complete,Test of Time Award,test_of_time,Honoree,"A New Transmission Line Model For Silicided Diffusions: Impact On The Performance Of Vlsi Circuits ,",,,,https://www.vlsisymposium.org/test-of-time-award/,,,,VLSI Test of Time Award Honorees,https://www.vlsisymposium.org/test-of-time-award/,official_page,primary,needs_review,medium,none,,T12,analog_rf_wireline_data_converter,rf,none,maybe,Official VLSI award-source signal only; long-term impact requires separate citation/adoption audit.,paper_id,"Award year is in scope, but honored papers are at least 10 years old and are not part of 2016-2026 accepted corpus."
VLSI-2021-A39,VLSI,VLSI,2021,complete,Best Demo Paper Award,best_demo_paper,Winner,Energy-Efficient Reliable HZO FeFET Computation-in-Memory with Local Multiply & Global Accumulate Array for Source-Follower & Charge-Sharing Voltage Sensing,recipient listed on official Best Demo page; full authors in proceedings row,VLSI-2021-P0099,10.23919/vlsicircuits52068.2021.9492448,https://archive.vlsisymposium.org/25web/best-demo-paper-award/,https://doi.org/10.23919/vlsicircuits52068.2021.9492448,https://doi.org/10.23919/vlsicircuits52068.2021.9492448,,VLSI Best Demo Paper Award Winners,https://archive.vlsisymposium.org/25web/best-demo-paper-award/,official_page,primary,verified,high,none,,T05/T10,compute_in_memory_near_memory,in-memory|fefet,milestone_candidate,yes,Official VLSI award-source signal only; long-term impact requires separate citation/adoption audit.,,Second-wave 2026-06-27: missing Best Demo row added from official archive page.
VLSI-2021-A40,VLSI,VLSI,2021,complete,Test of Time Award,test_of_time,Honoree,A quick intelligent program architecture for 3V-only NAND-EEPROMs,T. Tanaka et al.,,,https://www.vlsisymposium.org/test-of-time-award/,,,,VLSI Test of Time Award Honorees,https://www.vlsisymposium.org/test-of-time-award/,official_page,primary,verified,high,historical_out_of_corpus,,,,,award_signal,maybe,Official VLSI award-source signal only; long-term impact requires separate citation/adoption audit.,paper_id,Second-wave 2026-06-27: official Test of Time honoree; historical paper outside 2016-2026 accepted corpus.
VLSI-2021-A41,VLSI,VLSI,2021,complete,Test of Time Award,test_of_time,Honoree,Subthreshold-Current Reduction Circuits For Multi-Gigabit DRAM's,T. Sakata et al.,,,https://www.vlsisymposium.org/test-of-time-award/,,,,VLSI Test of Time Award Honorees,https://www.vlsisymposium.org/test-of-time-award/,official_page,primary,verified,high,historical_out_of_corpus,,,,,award_signal,maybe,Official VLSI award-source signal only; long-term impact requires separate citation/adoption audit.,paper_id,Second-wave 2026-06-27: official Test of Time honoree; historical paper outside 2016-2026 accepted corpus.
VLSI-2022-A20,VLSI,VLSI,2022,complete,Best Demo Paper Award,artifact_award,Winner,T9-2: Experimental Demonstration of An Inversion-Type Ferroelectric,Zuopu Zhou,VLSI-2022-P0125,10.1109/vlsitechnologyandcir46769.2022.9830291,https://archive.vlsisymposium.org/24web/best-demo-paper-award/,https://doi.org/10.1109/vlsitechnologyandcir46769.2022.9830291,https://doi.org/10.1109/vlsitechnologyandcir46769.2022.9830291,,VLSI Best Demo Paper Award Winners,https://archive.vlsisymposium.org/24web/best-demo-paper-award/,official_page,primary,verified,high,none,,T10/T12,devices_memory_scaling,ferroelectric|memory,none,maybe,Official VLSI award-source signal only; long-term impact requires separate citation/adoption audit.,,Recipient=Zuopu Zhou; archive page covers winners through 2024. Second-wave 2026-06-27: paper_id/DOI aligned to local DOI row VLSI-2022-P0125.
VLSI-2022-A21,VLSI,VLSI,2022,complete,Best Student Paper Award (Circuits),best_student_paper,Winner,An 81.6dB SNDR 15.625MHz BW 3rd Order CT SDM with a True TI NS Quantizer,"S. Lee, T. Kang, S. Song, K. Kwon, M. Flynn",VLSI-2022-P0100,10.1109/vlsitechnologyandcir46769.2022.9830207,https://www.vlsisymposium.org/best-student-paper-award-winners/,https://doi.org/10.1109/vlsitechnologyandcir46769.2022.9830207,https://doi.org/10.1109/vlsitechnologyandcir46769.2022.9830207,,Former VLSI Best Student Paper Award Winners,https://www.vlsisymposium.org/best-student-paper-award-winners/,official_page,primary,verified,high,none,,T12,analog_rf_wireline_data_converter,mhz,none,maybe,Official VLSI award-source signal only; long-term impact requires separate citation/adoption audit.,,Recipient=Seungjong Lee; Affiliation=University of Michigan
VLSI-2022-A22,VLSI,VLSI,2022,complete,Best Student Paper Award (Technology),best_student_paper,Winner,First Demonstration of Ge 2 Sb 2 Te 5 -Based Superlattice Phase Change Memory with Low Reset Current Density (~3 MA/cm ­2 ) and Low Resistance Drift (~0.002 at 105°C),"A. I. Khan, C. Perez, X. Wu, B. Won*, K. Kim**, H. Kwon, P. Ramesh, K. Neilson, M. Asheghi, K. Saraswat, Z. Lee**, I-K Oh*, H-S P. Wong, K. Goodson, E. Pop",VLSI-2022-P0131,10.1109/vlsitechnologyandcir46769.2022.9830348,https://www.vlsisymposium.org/best-student-paper-award-winners/,https://doi.org/10.1109/vlsitechnologyandcir46769.2022.9830348,https://doi.org/10.1109/vlsitechnologyandcir46769.2022.9830348,,Former VLSI Best Student Paper Award Winners,https://www.vlsisymposium.org/best-student-paper-award-winners/,official_page,primary,verified,high,none,,T10/T12,devices_memory_scaling,memory,none,maybe,Official VLSI award-source signal only; long-term impact requires separate citation/adoption audit.,,"Recipient=Asir Intisar Khan; Affiliation=Stanford University, *Ajou University, **Ulsan National Institute of Science and Technology Second-wave 2026-06-27: paper_id/DOI aligned to local DOI row VLSI-2022-P0131."
VLSI-2022-A23,VLSI,VLSI,2022,complete,Test of Time Award,test_of_time,Honoree,A 1.5V Circuit Technology for 64Mb DRAMs,,,,https://www.vlsisymposium.org/test-of-time-award/,,,,VLSI Test of Time Award Honorees,https://www.vlsisymposium.org/test-of-time-award/,official_page,primary,needs_review,medium,none,,T10/T12,devices_memory_scaling,dram,none,maybe,Official VLSI award-source signal only; long-term impact requires separate citation/adoption audit.,paper_id,"Award year is in scope, but honored papers are at least 10 years old and are not part of 2016-2026 accepted corpus. Second-wave 2026-06-27: normalized title from official Test of Time page; historical paper outside 2016-2026 accepted corpus."
VLSI-2022-A24,VLSI,VLSI,2022,complete,Test of Time Award,test_of_time,Honoree,"Bit Cost Scalable Technology with Punch and Plug Process for Ultra High Density Flash Memory ,",,,,https://www.vlsisymposium.org/test-of-time-award/,,,,VLSI Test of Time Award Honorees,https://www.vlsisymposium.org/test-of-time-award/,official_page,primary,needs_review,medium,none,,T10/T12,devices_memory_scaling,flash|memory,none,maybe,Official VLSI award-source signal only; long-term impact requires separate citation/adoption audit.,paper_id,"Award year is in scope, but honored papers are at least 10 years old and are not part of 2016-2026 accepted corpus."
VLSI-2022-A42,VLSI,VLSI,2022,complete,Best Demo Paper Award,best_demo_paper,Winner,"Amber: A 367 GOPS, 538 GOPS/W 16nm SoC with a Coarse-Grained Reconfigurable Array for Flexible Acceleration of Dense Linear Algebra",recipient listed on official Best Demo page; full authors in proceedings row,VLSI-2022-P0097,10.1109/vlsitechnologyandcir46769.2022.9830509,https://archive.vlsisymposium.org/25web/best-demo-paper-award/,https://doi.org/10.1109/vlsitechnologyandcir46769.2022.9830509,https://doi.org/10.1109/vlsitechnologyandcir46769.2022.9830509,,VLSI Best Demo Paper Award Winners,https://archive.vlsisymposium.org/25web/best-demo-paper-award/,official_page,primary,verified,high,none,,T01/T02/T05/T06,ai_accelerators_compute_soc,soc,milestone_candidate,yes,Official VLSI award-source signal only; long-term impact requires separate citation/adoption audit.,,Second-wave 2026-06-27: missing Best Demo row added from official archive page.
VLSI-2022-A43,VLSI,VLSI,2022,complete,Test of Time Award,test_of_time,Honoree,"Tri-Gate Transistor Architecture with High-k Gate Dielectrics, Metal Gates and Strain Engineering",Jack Kavalieros et al.,,,https://www.vlsisymposium.org/test-of-time-award/,,,,VLSI Test of Time Award Honorees,https://www.vlsisymposium.org/test-of-time-award/,official_page,primary,verified,high,historical_out_of_corpus,,,,,award_signal,maybe,Official VLSI award-source signal only; long-term impact requires separate citation/adoption audit.,paper_id,Second-wave 2026-06-27: official Test of Time honoree; historical paper outside 2016-2026 accepted corpus.
VLSI-2023-A25,VLSI,VLSI,2023,complete,Best Demo Paper Award,artifact_award,Winner,"A Novel Bridge Transmission Line Method for Thin-Film Semiconductors: Modelling, Simulation Verification, and Experimental Demonstration",Kaizhen Han,,,https://archive.vlsisymposium.org/24web/best-demo-paper-award/,,,,VLSI Best Demo Paper Award Winners,https://archive.vlsisymposium.org/24web/best-demo-paper-award/,official_page,primary,verified,high,none,,T11/T12,bio_security_quantum_other,bio_security_quantum_other,none,maybe,Official VLSI award-source signal only; long-term impact requires separate citation/adoption audit.,paper_id,Recipient=Kaizhen Han; archive page covers winners through 2024.
